Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
13,"EL Effiong, GE Esu, C Chuku","Financial development and monetary policy effectiveness in Africa",2020,"Journal of Social and Economic …","Springer","https://link.springer.com/article/10.1007/s40847-020-00098-x","https://scholar.google.com/scholar?cites=17253435353821287728&as_sdt=2005&sciodt=0,5&hl=en",263,"2023-02-07 15:04:26","HTML","10.1007/s40847-020-00098-x","","",,,,,13,4.33,4,3,3,"… This paper investigates whether financial development influences the effectiveness of monetary policy on output and inflation in Africa. We apply standard panel data techniques to …","https://link.springer.com/article/10.1007/s40847-020-00098-x","https://scholar.google.com/scholar?q=related:MBWvqwqEcO8J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
2146,"BS Bernanke, M Gertler, M Watson, CA Sims, ...","Systematic monetary policy and the effects of oil price shocks",1997,"Brookings papers on …","JSTOR","https://www.jstor.org/stable/2534702","https://scholar.google.com/scholar?cites=1307542322430467537&as_sdt=2005&sciodt=0,5&hl=en",264,"2023-02-07 15:04:26","","","","",,,,,2146,82.54,429,5,26,"… , this instability helps to strengthen our main conclusions about the role of endogenous monetary policy, in that the total effect of oil price shocks on the economy on output is found to be …","https://www.jstor.org/stable/pdf/2534702.pdf","https://scholar.google.com/scholar?q=related:0d1BidBSJRIJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
148,"A Minella","Monetary policy and inflation in Brazil (1975-2000): a VAR estimation",2003,"Revista Brasileira de Economia","SciELO Brasil","https://www.scielo.br/j/rbe/a/NtZfFrtgFz3m5n34wrhtDPH/abstract/?lang=en","https://scholar.google.com/scholar?cites=5082676759387476082&as_sdt=2005&sciodt=0,5&hl=en",265,"2023-02-07 15:04:26","","","","",,,,,148,7.40,148,1,20,"… paper investigates monetary policy and basic macroeconomic relationships involving output, … The main results are the following: monetary policy shocks have significant effects on output…","https://www.scielo.br/j/rbe/a/NtZfFrtgFz3m5n34wrhtDPH/?format=pdf&lang=en","https://scholar.google.com/scholar?q=related:cpBsX5VLiUYJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
19,"M Kerssenfischer","The puzzling effects of monetary policy in VARs: Invalid identification or missing information?",2019,"Journal of Applied Econometrics","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jae.2647","https://scholar.google.com/scholar?cites=8245331471519858355&as_sdt=2005&sciodt=0,5&hl=en",266,"2023-02-07 15:04:26","","10.1002/jae.2647","","",,,,,19,4.75,19,1,4,"… I focus on the effect monetary policy has on output, prices, credit costs, and real exchange … different assumptions to estimate monetary policy effects but still arrive at the same answer. …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/jae.2647","https://scholar.google.com/scholar?q=related:sz5Kp0lNbXIJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
163,"BR Lee, K Lee, RA Ratti","Monetary policy, oil price shocks, and the Japanese economy",2001,"Japan and the World Economy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0922142501000652","https://scholar.google.com/scholar?cites=16423158148743374592&as_sdt=2005&sciodt=0,5&hl=en",267,"2023-02-07 15:04:26","HTML","","","",,,,,163,7.41,54,3,22,"… oil price shocks on Japanese output is attributable to monetary … when the effects of domestic fiscal policy, US monetary policy, … and monetary policy shocks have potent effects on output …","https://www.sciencedirect.com/science/article/pii/S0922142501000652","https://scholar.google.com/scholar?q=related:ACfpmVLH6uMJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
136,"OB Kucharčuková, P Claeys, B Vašíček","Spillover of the ECB's monetary policy outside the euro area: How different is conventional from unconventional policy?",2016,"Journal of Policy Modeling","Elsevier","https://www.sciencedirect.com/science/article/pii/S0161893816000120","https://scholar.google.com/scholar?cites=60821806064753178&as_sdt=2005&sciodt=0,5&hl=en",268,"2023-02-07 15:04:26","","","","",,,,,136,19.43,45,3,7,"… monetary policy in the euro area is quite different: prices react more quickly, but the response of output … The importance of euro area monetary policy for macroeconomic developments is …","https://www.researchgate.net/profile/Borek-Vasicek/publication/295247444_Spillover_of_the_ECB's_monetary_policy_outside_the_euro_area_How_different_is_conventional_from_unconventional_policy/links/5be3febe4585150b2ba6f229/Spillover-of-the-ECBs-monetary-policy-outside-the-euro-area-How-different-is-conventional-from-unconventional-policy.pdf","https://scholar.google.com/scholar?q=related:GloWQRwV2AAJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
292,"C Erceg, A Levin","Optimal monetary policy with durable consumption goods",2006,"Journal of monetary Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304393206000808","https://scholar.google.com/scholar?cites=2618660595158598698&as_sdt=2005&sciodt=0,5&hl=en",269,"2023-02-07 15:04:26","HTML","","","",,,,,292,17.18,146,2,17,"… and prices and the volatility of the output gap in the durables sector are … monetary policy rules, we find that strict price inflation targeting induces relatively high volatility in sectoral output …","https://www.sciencedirect.com/science/article/pii/S0304393206000808","https://scholar.google.com/scholar?q=related:KsS94e9ZVyQJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
25,"MM Ridhwan","Regional Dimensions of Monetary Policy in Indonesia",2013,"Bulletin of Indonesian Economic Studies","Taylor &Francis","https://www.tandfonline.com/doi/full/10.1080/00074918.2013.850635","https://scholar.google.com/scholar?cites=12928030579399256647&as_sdt=2005&sciodt=0,5&hl=en",270,"2023-02-07 15:04:26","","10.1080/00074918.2013.850635","","",,,,,25,2.50,25,1,10,"… finds that the differential output effects following monetary-policy shocks are greater in … to examine the effects of monetary policy on the development of Indonesia's regional output, …","https://scholar.google.com/scholar?output=instlink&q=info:R-p6-lCXabMJ:scholar.google.com/&hl=en&as_sdt=0,5&scillfp=3088738828079077297&oi=lle","https://scholar.google.com/scholar?q=related:R-p6-lCXabMJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
211,"M Dungey, R Fry","The identification of fiscal and monetary policy in a structural VAR",2009,"Economic Modelling","Elsevier","https://www.sciencedirect.com/science/article/pii/S0264999309000807","https://scholar.google.com/scholar?cites=10848554088894481083&as_sdt=2005&sciodt=0,5&hl=en",271,"2023-02-07 15:04:26","","","","",,,,,211,15.07,106,2,14,"… monetary policy are of importance for policy makers. This paper contributes a new methodology for disentangling these effects … The model characterised the behaviour of output in New …","https://people.anu.edu.au/renee.fry/dungey_fry2007.pdf","https://scholar.google.com/scholar?q=related:u8IqO3fOjZYJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
7046,"R Clarida, J Gali, M Gertler","The science of monetary policy: a new Keynesian perspective",1999,"Journal of economic literature","aeaweb.org","https://www.aeaweb.org/articles?id=10.1257/jel.37.4.1661","https://scholar.google.com/scholar?cites=155438812984015195&as_sdt=2005&sciodt=0,5&hl=en",272,"2023-02-07 15:04:26","","","","",,,,,7046,293.58,2349,3,24,"… Much of the literature has focused on the effects of monetary policy … that the monetary policy rule may have important effects on … of output is typically taken to be the natural level of output, …","https://www.nber.org/system/files/working_papers/w7147/w7147.pdf","https://scholar.google.com/scholar?q=related:W3k44MY6KAIJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
95,"D Mohanty","Evidence of interest rate channel of monetary policy transmission in India",2012,"Second International Research Conference at the …","sirc.rbi.org.in","https://sirc.rbi.org.in/downloads/sircpaper.pdf","https://scholar.google.com/scholar?cites=6516878754272313966&as_sdt=2005&sciodt=0,5&hl=en",273,"2023-02-07 15:04:26","PDF","","","",,,,,95,8.64,95,1,11,"… know that monetary policy does influence output and inflation … analysis of the effects of monetary policy has treated monetary … As a result, questions remain: does monetary policy affect …","https://sirc.rbi.org.in/downloads/sircpaper.pdf","https://scholar.google.com/scholar?q=related:bgKx-LKacFoJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
55,"IJM Arnold, EB Vrugt","Firm size, industry mix and the regional transmission of monetary policy in Germany",2004,"German Economic Review","degruyter.com","https://www.degruyter.com/document/doi/10.1111/j.1465-6485.2004.00093.x/html","https://scholar.google.com/scholar?cites=12697451376064733431&as_sdt=2005&sciodt=0,5&hl=en",274,"2023-02-07 15:04:26","","10.1111/j.1465-6485.2004.00093.x","","",,,,,55,2.89,28,2,19,"… interest rate shocks on regional output in Germany over the … in the output responses to monetary policy shocks across ten … the differential regional effects of monetary policy are related …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1465-6485.2004.00093.x","https://scholar.google.com/scholar?q=related:9yAip8BoNrAJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
19,"KC Hsu, HC Chiang","Nonlinear effects of monetary policy on stock returns in a smooth transition autoregressive model",2011,"The Quarterly Review of Economics and Finance","Elsevier","https://www.sciencedirect.com/science/article/pii/S1062976911000482","https://scholar.google.com/scholar?cites=13306865659327894959&as_sdt=2005&sciodt=0,5&hl=en",275,"2023-02-07 15:04:26","","","","",,,,,19,1.58,10,2,12,"… among monetary policy, stock returns, and output growth by … , monetary policy, stock returns, and the growth rate of output … stands for monetary policy, and the growth rate of output are all …","","https://scholar.google.com/scholar?q=related:r1UVetB7q7gJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
303,"AM Herrera, E Pesavento","Oil price shocks, systematic monetary policy, and the “Great Moderation”",2009,"Macroeconomic Dynamics","cambridge.org","https://www.cambridge.org/core/journals/macroeconomic-dynamics/article/oil-price-shocks-systematic-monetary-policy-and-the-great-moderation/35D3DF9BDDA50642A39536AF03E742A0","https://scholar.google.com/scholar?cites=2837145553178700797&as_sdt=2005&sciodt=0,5&hl=en",276,"2023-02-07 15:04:26","","","","",,,,,303,21.64,152,2,14,"… A third explanation (“good luck”) suggests that, even though improved monetary policy may account for part of the decline in output volatility, the majority of the moderation can be …","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/35D3DF9BDDA50642A39536AF03E742A0/S1365100508070454a.pdf/div-class-title-oil-price-shocks-systematic-monetary-policy-and-the-a-oegreat-moderationa-div.pdf","https://scholar.google.com/scholar?q=related:_atLSdmQXycJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
70,"R Rasche, MM Williams","The effectiveness of monetary policy",2005,"FRB of St. Louis Working Paper No","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=763884","https://scholar.google.com/scholar?cites=12335427798627220264&as_sdt=2005&sciodt=0,5&hl=en",277,"2023-02-07 15:04:26","","","","",,,,,70,3.89,35,2,18,"… Hence there was no role for monetary policy in output stabilization. Subsequent research (Fischer, 1977, Taylor, 1980, and Calvo, 1983) demonstrated that it was the interaction of the …","https://files.stlouisfed.org/files/htdocs/publications/review/07/09/Rasche.pdf","https://scholar.google.com/scholar?q=related:KHunGTo-MKsJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
79,"H Gunji, K Miura, Y Yuan","Bank competition and monetary policy",2009,"Japan and the World Economy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0922142508000066","https://scholar.google.com/scholar?cites=6608198525806379035&as_sdt=2005&sciodt=0,5&hl=en",278,"2023-02-07 15:04:26","","","","",,,,,79,5.64,26,3,14,"… As with the cases of M2 and the price level, we also exclude Turkey, which we suspect to be an outlier, to regress the effects of monetary policy shocks on output on bank competition. …","","https://scholar.google.com/scholar?q=related:GwDzJ4wJtVsJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
42,"S Angelina, NM Nugraha","Effects of Monetary Policy on Inflation and National Economy Based on Analysis of Bank Indonesia Annual Report",2020,"Technium Soc. Sci. J.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/techssj10&section=38","https://scholar.google.com/scholar?cites=4582739094250153932&as_sdt=2005&sciodt=0,5&hl=en",279,"2023-02-07 15:04:26","","","","",,,,,42,14.00,21,2,3,"This study focuses on analysis (1) money supply effect, previous period money supply, the level of SBI (Bank Indonesia Certificate), the exchange rate, and the economy on inflation in …","","https://scholar.google.com/scholar?q=related:zGcTA-0omT8J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
8,"J Andrés, R Mestre, J Vallès","A Structural Model for the analysis of the impact of Monetary Policy on Output and Inflation",1997,"Monetary Policy and the Inflation Process","bis.org","https://www.bis.org/publ/confp04.pdf#page=261","https://scholar.google.com/scholar?cites=17880414761990759229&as_sdt=2005&sciodt=0,5&hl=en",280,"2023-02-07 15:04:26","PDF","","","",,,,,8,0.31,3,3,26,"… effects of monetary policy, in the first instance, on nominal variables. If, additionally, some kind of nominal rigidity exists, monetary policy … with each monetary policy strategy and hence …","https://www.bis.org/publ/confp04.pdf#page=261","https://scholar.google.com/scholar?q=related:PSMc1X3-I_gJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
51,"GA Kahn, R Hampton","Possible monetary policy responses to the Iraqi oil shock",1990,"Federal Reserve Bank of Kansas City Economic …","core.ac.uk","https://core.ac.uk/download/pdf/7359388.pdf","https://scholar.google.com/scholar?cites=5311705028684959418&as_sdt=2005&sciodt=0,5&hl=en",281,"2023-02-07 15:04:26","PDF","","","",,,,,51,1.55,26,2,33,"… This section uses a small economic model to show that the current oilprice shock should have relatively small inﬂation and output effects provided monetary policy does not overreact. …","https://core.ac.uk/download/pdf/7359388.pdf","https://scholar.google.com/scholar?q=related:uk5supT3tkkJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
56,"S D'Amico, TB King","What does anticipated monetary policy do?",2015,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2702259","https://scholar.google.com/scholar?cites=6773214250039829982&as_sdt=2005&sciodt=0,5&hl=en",282,"2023-02-07 15:04:26","","","","",,,,,56,7.00,28,2,8,"… the economic effects of news about future monetary policy– the type … effects on inflation and real activity, that these effects are … expectations and forward guidance on output and inflation. …","https://www.econstor.eu/bitstream/10419/130663/1/842183922.pdf","https://scholar.google.com/scholar?q=related:3uU8cXlK_10J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
101,"MT Owyang, G Ramey","Regime switching and monetary policy measurement",2004,"Journal of Monetary Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304393204001126","https://scholar.google.com/scholar?cites=14587494558564911588&as_sdt=2005&sciodt=0,5&hl=en",283,"2023-02-07 15:04:26","","","","",,,,,101,5.32,51,2,19,"… In this section we consider the dynamic implications for output, prices, and other variables of the policy episodes discussed in the preceding section. To begin, we estimate a standard …","https://escholarship.org/content/qt24q32688/qt24q32688.pdf","https://scholar.google.com/scholar?q=related:5Ik0XgMxccoJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
12,"D McCoy, M McMahon","Differences in the transmission of monetary policy in the Euro-area: an empirical approach",2000,"","ideas.repec.org","https://ideas.repec.org/p/cbi/wpaper/5-rt-00.html","https://scholar.google.com/scholar?cites=14248396862038480303&as_sdt=2005&sciodt=0,5&hl=en",284,"2023-02-07 15:04:26","","","","",,,,,12,0.52,6,2,23,"… how monetary policy changes are transmitted to output in … of the common monetary policy within Economic and Monetary … analysed how the effects of monetary policy can vary between …","","https://scholar.google.com/scholar?q=related:rxWYbHR5vMUJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
175,"BP Sack","Uncertainty, learning, and gradual monetary policy",1998,"Available at SSRN 121439","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=121439","https://scholar.google.com/scholar?cites=3477505615699764140&as_sdt=2005&sciodt=0,5&hl=en",285,"2023-02-07 15:04:26","","","","",,,,,175,7.00,175,1,25,"… walk, in which case a change in at results in an output gap that must be completely o set by monetary policy. A similar solution arises under more general processes for observable …","https://www.federalreserve.gov/Pubs/feds/1998/199834/199834pap.pdf","https://scholar.google.com/scholar?q=related:rOM10O6UQjAJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
275,"A Orphanides, RD Porter, D Reifschneider, ...","Errors in the Measurement of the Output Gap and the Design of Monetary Policy",2000,"Journal of Economics …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0148619599000314","https://scholar.google.com/scholar?cites=7486614855406511896&as_sdt=2005&sciodt=0,5&hl=en",286,"2023-02-07 15:04:26","HTML","","","",,,,,275,11.96,69,4,23,"… of the estimated output gap declines … monetary policy and macroeconomic stabilization, researchers have recognized the difficulties associated with the measurement of potential output …","https://www.sciencedirect.com/science/article/pii/S0148619599000314","https://scholar.google.com/scholar?q=related:GOeqkovM5WcJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
278,"F Schorfheide","Learning and monetary policy shifts",2005,"Review of Economic dynamics","Elsevier","https://www.sciencedirect.com/science/article/pii/S1094202505000037","https://scholar.google.com/scholar?cites=17048997905891260240&as_sdt=2005&sciodt=0,5&hl=en",287,"2023-02-07 15:04:26","","","","",,,,,278,15.44,278,1,18,"… translate observed monetary policy into expectations about future output, … monetary policy. Under the second specification agents have full information about the state of monetary policy. …","https://www.econstor.eu/bitstream/10419/100713/1/wp2003-23.pdf","https://scholar.google.com/scholar?q=related:UPcGFUQ1muwJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
8117,"LJ Christiano, M Eichenbaum, ...","Nominal rigidities and the dynamic effects of a shock to monetary policy",2005,"Journal of political …","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.1086/426038","https://scholar.google.com/scholar?cites=8897748652862100607&as_sdt=2005&sciodt=0,5&hl=en",288,"2023-02-07 15:04:26","","10.1086/426038","","",,,,,8117,450.94,2706,3,18,"… Row 1 in figure 6 reports the effects of a monetary policy shock on inflation and output when we do … Notice that the output effect of a monetary shock is roughly cut in half when variable …","https://www.journals.uchicago.edu/doi/full/10.1086/426038","https://scholar.google.com/scholar?q=related:f1SO6kEne3sJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
133,"EKK Lartey","Capital inflows, Dutch Disease effects, and monetary policy in a small open economy",2008,"Review of international economics","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-9396.2008.00762.x","https://scholar.google.com/scholar?cites=6387290862017419058&as_sdt=2005&sciodt=0,5&hl=en",289,"2023-02-07 15:04:26","","10.1111/j.1467-9396.2008.00762.x","","",,,,,133,8.87,133,1,15,"… role of monetary policy in a small open economy that experiences Dutch disease effects as a … should seek to address these effects from a welfare perspective. I find that Dutch disease …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1467-9396.2008.00762.x","https://scholar.google.com/scholar?q=related:MpelmzI3pFgJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
40,"R Mangani","The effects of monetary policy on prices in Malawi",2020,"","publication.aercafricalibrary.org","http://publication.aercafricalibrary.org/handle/123456789/518","https://scholar.google.com/scholar?cites=8648242223994512834&as_sdt=2005&sciodt=0,5&hl=en",290,"2023-02-07 15:04:26","","","","",,,,,40,13.33,40,1,3,"… in Malawi (see Section 2), this study did not trace the effects of policy on real output; it rather partially looked inside the “black box”, to borrow from Angeloni and Ehrmann (2003).…","http://publication.aercafricalibrary.org/xmlui/bitstream/handle/123456789/518/RP252.pdf?sequence=1","https://scholar.google.com/scholar?q=related:wiW6fHu6BHgJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
85,"H Chen, K Chow, P Tillmann","The effectiveness of monetary policy in China: Evidence from a Qual VAR",2017,"China Economic Review","Elsevier","https://www.sciencedirect.com/science/article/pii/S1043951X17300287","https://scholar.google.com/scholar?cites=3822610269146188865&as_sdt=2005&sciodt=0,5&hl=en",291,"2023-02-07 15:04:26","","","","",,,,,85,14.17,28,3,6,"… We show that the transmission of monetary policy impulses to the rest of the economy is … terms of both output growth and inflation despite a very different monetary policy framework. We …","https://www.bofit.fi/globalassets/bofit/tutkimus/konferenssit-ja-tyopajat/2016/china2016/hongyi-presentation-slides.pdf","https://scholar.google.com/scholar?q=related:QQw4Z8mjDDUJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
25,"I Fujiwara","Output composition of the monetary policy transmission mechanism in Japan",2004,"The BE Journal of Macroeconomics","degruyter.com","https://www.degruyter.com/document/doi/10.2202/1534-5998.1178/html","https://scholar.google.com/scholar?cites=174100816259628646&as_sdt=2005&sciodt=0,5&hl=en",292,"2023-02-07 15:04:26","","10.2202/1534-5998.1178","","",,,,,25,1.32,25,1,19,"… output composition of the monetary policy transmission mechanism in Japan. The predominant channel through which monetary policy affects output … the Japanese monetary policy; and …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=4db0e9fdb1bf9df52e46e658d76f39d0d58936ad","https://scholar.google.com/scholar?q=related:Zr5CHMWHagIJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
43,"O Evans, S Adeniji, I Nwaogwugwu, ...","The relative effect of monetary and fiscal policy on economic development in Africa: a GMM approach to the St. Louis equation",2018,"Business and …","researchgate.net","https://www.researchgate.net/profile/Sesan-Adeniji/publication/328124913_The_relative_effect_of_monetary_and_fiscal_policy_on_economic_development_in_Africa_a_GMM_approach_to_the_St_Louis_equation/links/5bcb5c9e299bf17a1c62e7f6/The-relative-effect-of-monetary-and-fiscal-policy-on-economic-development-in-Africa-a-GMM-approach-to-the-St-Louis-equation.pdf","https://scholar.google.com/scholar?cites=6155369219712156455&as_sdt=2005&sciodt=0,5&hl=en",293,"2023-02-07 15:04:26","PDF","","","",,,,,43,8.60,11,4,5,"… , government spending and taxation are viable instruments to stabilize output. However, this study shows that utilizing monetary policy and interest rate as policy tools is more powerful …","https://www.researchgate.net/profile/Sesan-Adeniji/publication/328124913_The_relative_effect_of_monetary_and_fiscal_policy_on_economic_development_in_Africa_a_GMM_approach_to_the_St_Louis_equation/links/5bcb5c9e299bf17a1c62e7f6/The-relative-effect-of-monetary-and-fiscal-policy-on-economic-development-in-Africa-a-GMM-approach-to-the-St-Louis-equation.pdf","https://scholar.google.com/scholar?q=related:JwNRWrFDbFUJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
83,"G Carlino, R DeFina","Do states respond differently to changes in monetary policy",1999,"Business Review","researchgate.net","https://www.researchgate.net/profile/Gerald-Carlino/publication/5051674_Do_states_respond_differently_to_changes_in_monetary_policy/links/00b4951753df023acb000000/Do-states-respond-differently-to-changes-in-monetary-policy.pdf","https://scholar.google.com/scholar?cites=6235597103205145673&as_sdt=2005&sciodt=0,5&hl=en",294,"2023-02-07 15:04:26","PDF","","","",,,,,83,3.46,42,2,24,"… ing and construction can be interpreted as evidence that monetary policy affects total output because higher interest rates are likely to have profound effects on people’s ability to buy …","https://www.researchgate.net/profile/Gerald-Carlino/publication/5051674_Do_states_respond_differently_to_changes_in_monetary_policy/links/00b4951753df023acb000000/Do-states-respond-differently-to-changes-in-monetary-policy.pdf","https://scholar.google.com/scholar?q=related:SVz_GodKiVYJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
112,"M Kieler, T Saarenheimo","Differences in monetary policy transmission?: a case not closed",1998,"","ec.europa.eu","https://ec.europa.eu/economy_finance/publications/pages/publication11189_en.pdf","https://scholar.google.com/scholar?cites=4481772306381151717&as_sdt=2005&sciodt=0,5&hl=en",295,"2023-02-07 15:04:26","PDF","","","",,,,,112,4.48,56,2,25,"… impact on output of a given monetary policy action at a … impact of the monetary policy action on output falls within that year … representative number for the output effect allows us to make …","https://ec.europa.eu/economy_finance/publications/pages/publication11189_en.pdf","https://scholar.google.com/scholar?q=related:5R0Izip0Mj4J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
195,"JD Amato, T Laubach","Implications of habit formation for optimal monetary policy",2004,"Journal of Monetary Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304393203001405","https://scholar.google.com/scholar?cites=6129793836620856757&as_sdt=2005&sciodt=0,5&hl=en",296,"2023-02-07 15:04:26","","","","",,,,,195,10.26,98,2,19,"… ’ supply of output. We show that the objective of monetary policy consistent with welfare maximization includes output stabilization, as well as inflation and output gap stabilization. We …","https://www.bis.org/publ/work121.pdf","https://scholar.google.com/scholar?q=related:tT0qcgRnEVUJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
28,"ZC Abaenewe, MO Ndugbu","Analysis of the Effect of Monetary Policy Development on Equity Prices in Nigeria.",2012,"West African journal of industrial and …","ajol.info","https://www.ajol.info/index.php/wajiar/article/view/86644","https://scholar.google.com/scholar?cites=12522296771059881150&as_sdt=2005&sciodt=0,5&hl=en",297,"2023-02-07 15:04:26","","","","",,,,,28,2.55,14,2,11,"… Patelis [12] advanced that stocks are claims on future economic output, so if monetary policy has real economic effects then stock markets should be influenced by monetary conditions. …","https://www.ajol.info/index.php/wajiar/article/view/86644/76453","https://scholar.google.com/scholar?q=related:vpQLO5EiyK0J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
566,"F Smets","Financial stability and monetary policy: How closely interlinked?",2018,"35th issue (June 2014) of the International Journal of …","ijcb.org","https://www.ijcb.org/journal/ijcb14q2a11.pdf","https://scholar.google.com/scholar?cites=6060998522378969124&as_sdt=2005&sciodt=0,5&hl=en",298,"2023-02-07 15:04:26","PDF","","","",,,,,566,113.20,566,1,5,"… should raise the capital requirement and monetary policy should cut the interest rate in order to mitigate the effects of prudential policy on bank lending and output. So, in this case, the …","https://www.ijcb.org/journal/ijcb14q2a11.pdf","https://scholar.google.com/scholar?q=related:JOCQJgv-HFQJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
166,"E Dabla-Norris, H Floerkemeier","Transmission mechanisms of monetary policy in Armenia: evidence from VAR analysis",2006,"","papers.ssrn.com","https://papers.ssrn.com/Sol3/papers.cfm?abstract_id=944086","https://scholar.google.com/scholar?cites=7053613005075954386&as_sdt=2005&sciodt=0,5&hl=en",299,"2023-02-07 15:04:26","","","","",,,,,166,9.76,83,2,17,"… We examine the relationships between monetary policy variables and both output and prices in Armenia by using a VAR analysis. To focus on macroeconomic dynamics in the post…","https://www.elibrary.imf.org/openurl?genre=articlel&issn=1018-5941&volume=2006&issue=248&artnum=A001","https://scholar.google.com/scholar?q=related:0rqgDqh342EJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+output&hl=en&as_sdt=0,5"
