Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
33,"RL Hetzel","Price stability and Japanese monetary policy",2004,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2184952","https://scholar.google.com/scholar?cites=2975085041522705190&as_sdt=2005&sciodt=0,5&hl=en",277,"2023-02-09 13:30:33","","","","",,,,,33,1.74,33,1,19,"… depend upon what monetary policy the Bank of Japan (BoJ) has followed, I examine BoJ monetary policy. I also propose a quantitative strategy for stabilizing the price level that makes …","https://www.richmondfed.org/-/media/richmondfedorg/publications/research/working_papers/2004/pdf/wp04-1.pdf","https://scholar.google.com/scholar?q=related:JgOKJBWgSSkJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
45,"TJ Kozluk, AN Mehrotra","The impact of Chinese monetary policy shocks on East Asia",2008,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1139806","https://scholar.google.com/scholar?cites=16910155670419781713&as_sdt=2005&sciodt=0,5&hl=en",278,"2023-02-09 13:30:33","","","","",,,,,45,3.00,23,2,15,"… We study the effects of Chinese monetary policy shocks on China’s major trading partners … on the price level (not displayed), we find little evidence of a price puzzle – the price level falls …","https://www.econstor.eu/bitstream/10419/212618/1/bofit-dp2008-005.pdf","https://scholar.google.com/scholar?q=related:UbjtB_3wrOoJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
40,"XV Vo, PC Nguyen","Monetary policy transmission in Vietnam: Evidence from a VAR approach",2017,"Australian Economic Papers","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/1467-8454.12074","https://scholar.google.com/scholar?cites=4319493571253820699&as_sdt=2005&sciodt=0,5&hl=en",279,"2023-02-09 13:30:33","","10.1111/1467-8454.12074","","",,,,,40,6.67,20,2,6,"… This test demonstrates the impact of monetary policy on the price level. The result shows … evidence, suggesting that Vietnamese monetary policy affects the price level in the short term. …","https://www.researchgate.net/profile/Canh-Nguyen-4/publication/282122224_Monetary_Policy_Transmission_in_Vietnam_Evidence_From_A_VAR_Approach/links/570a0fcc08ae8883a1fb51eb/Monetary-Policy-Transmission-in-Vietnam-Evidence-From-A-VAR-Approach.pdf","https://scholar.google.com/scholar?q=related:G90qdITs8TsJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
22,"JF Albert, N Gómez-Fernández","Monetary Policy and the Redistribution of Net Worth in the US",2022,"Journal of Economic Policy …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/17487870.2021.1895778","https://scholar.google.com/scholar?cites=10704279431617223452&as_sdt=2005&sciodt=0,5&hl=en",280,"2023-02-09 13:30:33","","10.1080/17487870.2021.1895778","","",,,,,22,22.00,11,2,1,"… First, we estimate the aggregate effects of monetary policy on a set of … monetary policy shock increases stock prices, housing prices and bond prices, as well as increases the price level …","https://eprints.lse.ac.uk/91320/1/Gomez-Fernandez_Monetary-policy.pdf","https://scholar.google.com/scholar?q=related:HJsQ6m09jZQJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
55,"ST Jawaid, I Arif, SM Naeemullah","Comparative analysis of monetary and fiscal policy: A case study of Pakistan",2010,"","mpra.ub.uni-muenchen.de","https://mpra.ub.uni-muenchen.de/id/eprint/30850","https://scholar.google.com/scholar?cites=13876508611498392874&as_sdt=2005&sciodt=0,5&hl=en",281,"2023-02-09 13:30:33","","","","",,,,,55,4.23,18,3,13,"… the comparative effect of fiscal and monetary policy on … of monetary and fiscal policy, The price level P were remain fixed , after … be incapable while monetary policy will affect real output …","https://mpra.ub.uni-muenchen.de/30850/1/mpra_paper_30850.pdf","https://scholar.google.com/scholar?q=related:Kr0Crw9Dk8AJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
726,"M Goodfriend","Interest rates and the conduct of monetary policy",1991,"Carnegie-Rochester conference series on public policy","Elsevier","https://www.sciencedirect.com/science/article/pii/016722319190002M","https://scholar.google.com/scholar?cites=12917069405796726934&as_sdt=2005&sciodt=0,5&hl=en",282,"2023-02-09 13:30:33","","","","",,,,,726,22.69,726,1,32,"… of monetary policy. Moreover, awareness of these regularities is essential to interpret … model follows, emphasizing consequences for the money stock and price level generating …","http://people.stern.nyu.edu/dbackus/GE_asset_pricing/Goodfriend%20CR%2091.PDF","https://scholar.google.com/scholar?q=related:lniU3y-mQrMJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
135,"I Fujiwara","Evaluating monetary policy when nominal interest rates are almost zero",2006,"Journal of the Japanese and International Economies","Elsevier","https://www.sciencedirect.com/science/article/pii/S088915830600013X","https://scholar.google.com/scholar?cites=10355324910436578560&as_sdt=2005&sciodt=0,5&hl=en",283,"2023-02-09 13:30:33","","","","",,,,,135,7.94,135,1,17,"… transmission mechanism, the five variables model, consisting of output y, the price level p, … in impulse response analysis for the price level to increase immediately after monetary …","http://fmwww.bc.edu/RePEc/esFEAM04/up.23297.1080608054.pdf","https://scholar.google.com/scholar?q=related:AHVTJCSBtY8J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
30,"JS Chadha, L Sarno","Short-and long-run price level uncertainty under different monetary policy regimes: an international comparison",2002,"Available at SSRN 320689","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=320689","https://scholar.google.com/scholar?cites=5084931550367772377&as_sdt=2005&sciodt=0,5&hl=en",284,"2023-02-09 13:30:33","","","","",,,,,30,1.43,15,2,21,"… The move from some certainty about the future price level to some certainty about the future … price level in the short and long run. Specifically, price level targeting forces monetary policy …","","https://scholar.google.com/scholar?q=related:2e7Yzk1OkUYJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
5,"K Jiranyakul","Identifying the Effects of Monetary Policy Shock on Output and Prices in Thailand",2016,"Available at SSRN 2888260","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2888260","https://scholar.google.com/scholar?cites=11917253594563224780&as_sdt=2005&sciodt=0,5&hl=en",285,"2023-02-09 13:30:33","","","","",,,,,5,0.71,5,1,7,"… identify the effects of monetary policy shock on output and price level in Thailand … a monetary policy variable. The structural VAR methodology is employed to identify the monetary policy …","https://mpra.ub.uni-muenchen.de/75708/1/MPRA_paper_75708.pdf","https://scholar.google.com/scholar?q=related:zCQwAgGXYqUJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
20,"CE Ezeji, ON Okonkwo","Monetary policy and Nigeria's quest for import-substitution industrialization",2014,"Journal of Economics and Sustainable …","academia.edu","https://www.academia.edu/download/36825522/Osmond_Monetary_Policy_and_NigeriaS_Quest_for_Import-Substitution.pdf","https://scholar.google.com/scholar?cites=7526320873547036154&as_sdt=2005&sciodt=0,5&hl=en",286,"2023-02-09 13:30:33","PDF","","","",,,,,20,2.22,10,2,9,"… that money supply has direct relationship with price level; there is no such direct and … and price level. Rather changes in money supply affects the price level indirectly through its effect …","https://www.academia.edu/download/36825522/Osmond_Monetary_Policy_and_NigeriaS_Quest_for_Import-Substitution.pdf","https://scholar.google.com/scholar?q=related:-vVgVfXccmgJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
89,"EN Twinoburyo, NM Odhiambo","Monetary policy and economic growth: A review of international literature",2018,"Journal of Central Banking Theory …","sciendo.com","https://sciendo.com/article/10.2478/jcbtp-2018-0015","https://scholar.google.com/scholar?cites=18164223188805144134&as_sdt=2005&sciodt=0,5&hl=en",287,"2023-02-09 13:30:33","","10.2478/jcbtp-2018-0015","","",,,,,89,17.80,45,2,5,"… This paper provides an eclectic review of the international literature, both theoretical and empirical, on the impact of monetary policy and economic growth in the short run and the long …","https://www.econstor.eu/bitstream/10419/217647/1/jcbtp-2018-0015.pdf","https://scholar.google.com/scholar?q=related:Rs6khcBIFPwJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
90,"M King","Monetary Policy in the UK",1994,"Fiscal Studies","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1475-5890.1994.tb00206.x","https://scholar.google.com/scholar?cites=8293379683068275332&as_sdt=2005&sciodt=0,5&hl=en",288,"2023-02-09 13:30:33","","10.1111/j.1475-5890.1994.tb00206.x","","",,,,,90,3.10,90,1,29,"… its measure of underlying inflation which abstracts from the effects of changes in indirect taxes. A one-off change in the price level in response to higher indirect taxes might sensibly be …","https://core.ac.uk/download/pdf/7107885.pdf","https://scholar.google.com/scholar?q=related:hOq5rOEAGHMJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
1704,"G Jiménez, S Ongena, JL Peydró, J Saurina","Hazardous times for monetary policy: What do twenty‐three million bank loans say about the effects of monetary policy on credit risk‐taking?",2014,"Econometrica","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.3982/ECTA10104","https://scholar.google.com/scholar?cites=17671839092020057541&as_sdt=2005&sciodt=0,5&hl=en",289,"2023-02-09 13:30:33","","10.3982/ECTA10104","","",,,,,1704,189.33,426,4,9,"We identify the effects of monetary policy on credit risk‐taking with an exhaustive credit register of loan applications and contracts. We separate the changes in the composition of the …","https://repositorio.bde.es/bitstream/123456789/6964/1/dt0833e.pdf","https://scholar.google.com/scholar?q=related:xZW3Vwb8PvUJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
52,"JC Williams","Monetary policy in a low inflation economy with learning",2006,"FRB of San Francisco Working Paper","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1004577","https://scholar.google.com/scholar?cites=16424200081886244989&as_sdt=2005&sciodt=0,5&hl=en",290,"2023-02-09 13:30:33","","","","",,,,,52,3.06,52,1,17,"… that monetary policy follows a reaction function that reacts to the gap between the price level … We start with the “difference rule” specification of monetary policy similar to that advocated …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=e86d00a1c693a7bd609e6f4cd62ef5c684921dcd","https://scholar.google.com/scholar?q=related:fXDFkPR67uMJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
779,"ES Phelps, JB Taylor","Stabilizing powers of monetary policy under rational expectations",1977,"Journal of political Economy","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.1086/260550","https://scholar.google.com/scholar?cites=2045459273106711089&as_sdt=2005&sciodt=0,5&hl=en",291,"2023-02-09 13:30:33","","10.1086/260550","","",,,,,779,16.93,390,2,46,"… A reasonable monetary policy evidently must pay heed to the price level or its rate of change. Here we shall study the class of policy rules that make the money stock (in logs) in any …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=12ab506510c88fac915929955ad94385c9027e3d","https://scholar.google.com/scholar?q=related:MeINIF_uYhwJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
278,"F Schorfheide","Learning and monetary policy shifts",2005,"Review of Economic dynamics","Elsevier","https://www.sciencedirect.com/science/article/pii/S1094202505000037","https://scholar.google.com/scholar?cites=17048997905891260240&as_sdt=2005&sciodt=0,5&hl=en",292,"2023-02-09 13:30:33","","","","",,,,,278,15.44,278,1,18,"… This paper estimates a dynamic stochastic equilibrium model in which monetary policy … The firms take aggregate demand and price level in (1) as given. The aggregate price level …","https://www.econstor.eu/bitstream/10419/100713/1/wp2003-23.pdf","https://scholar.google.com/scholar?q=related:UPcGFUQ1muwJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
9,"V Bonifacio, L Brandao-Marques, N Budina, ...","Distributional effects of monetary policy",2022,"… Challenges for Europe …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-10302-5_9","https://scholar.google.com/scholar?cites=6487606822285367656&as_sdt=2005&sciodt=0,5&hl=en",293,"2023-02-09 13:30:33","","10.1007/978-3-031-10302-5_9","","",,,,,9,9.00,2,4,1,"… effects of monetary policy. In other words, it does not discuss the welfare impact of monetary policy … effects on output, inflation, and unemployment as well as possible distributional …","https://www.elibrary.imf.org/openurl?genre=articlel&issn=1018-5941&volume=2021&issue=201&artnum=A001","https://scholar.google.com/scholar?q=related:aFm4NAicCFoJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
1840,"JB Taylor","A historical analysis of monetary policy rules",1999,"Monetary policy rules","nber.org","https://www.nber.org/system/files/chapters/c7419/c7419.pdf","https://scholar.google.com/scholar?cites=8088180637685750637&as_sdt=2005&sciodt=0,5&hl=en",294,"2023-02-09 13:30:33","PDF","","","",,,,,1840,76.67,1840,1,24,"… monetary policy from one policy rule to another, and it examines the effects of different monetary policy … we see a function of two variables: the interest rate as a function of the price level …","https://www.nber.org/system/files/chapters/c7419/c7419.pdf","https://scholar.google.com/scholar?q=related:bZtz3G_9PnAJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
24,"B Fetai, Z Izet","The impact of monetary policy and exchange rate regime on real GDP and prices in the Republic of Macedonia",2010,"Economic and Business Review","ebrjournal.net","https://www.ebrjournal.net/home/vol12/iss4/3/","https://scholar.google.com/scholar?cites=196596208779113678&as_sdt=2005&sciodt=0,5&hl=en",295,"2023-02-09 13:30:33","","","","",,,,,24,1.85,12,2,13,"… on identifying the effects that the monetary policy and exchange … ture on the effect of the monetary policy and exchange rate … in the price level. As a result, we can conclude that dynamic …","https://www.ebrjournal.net/cgi/viewcontent.cgi?article=1256&context=home","https://scholar.google.com/scholar?q=related:zrR31DVzugIJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
85,"E Castelnuovo, G Pellegrino","Uncertainty-dependent effects of monetary policy shocks: A new-Keynesian interpretation",2018,"Journal of Economic Dynamics and Control","Elsevier","https://www.sciencedirect.com/science/article/pii/S016518891830054X","https://scholar.google.com/scholar?cites=10727880011436050599&as_sdt=2005&sciodt=0,5&hl=en",296,"2023-02-09 13:30:33","","","","",,,,,85,17.00,43,2,5,"… output reaction to monetary policy shocks is 45% larger at the 10th percentile of volatility than at the 90th percentile. In the same model, the price level reacts 36% more on impact at the …","https://www.econstor.eu/bitstream/10419/174944/1/cesifo1_wp6821.pdf","https://scholar.google.com/scholar?q=related:p8ioGggW4ZQJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
18,"T Ho, K Yeh","Measuring monetary policy in a small open economy with managed exchange rates: the case of Taiwan",2010,"Southern Economic Journal","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.4284/sej.2010.76.3.811","https://scholar.google.com/scholar?cites=15579145244233308495&as_sdt=2005&sciodt=0,5&hl=en",297,"2023-02-09 13:30:33","","10.4284/sej.2010.76.3.811","","",,,,,18,1.38,9,2,13,"… effects of monetary policy shocks on real GDP and price level, using the above framework. Our principal findings are that a contractionary monetary policy … money, and price level. At the …","","https://scholar.google.com/scholar?q=related:Txm-yg4-NNgJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
7,"I Fujiwara","Has the effect of monetary policy changed during 1990's",2003,"","core.ac.uk","https://core.ac.uk/download/pdf/7005258.pdf","https://scholar.google.com/scholar?cites=5786879716743559599&as_sdt=2005&sciodt=0,5&hl=en",298,"2023-02-09 13:30:33","PDF","","","",,,,,7,0.35,7,1,20,"… the effect of monetary policy has changed during 1990s and the zero bound of nominal interest rate may have some distortional effect … Price puzzle is a phenomenon that the price level …","https://core.ac.uk/download/pdf/7005258.pdf","https://scholar.google.com/scholar?q=related:r7lpMnEgT1AJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
287,"JJ Rotemberg","Customer anger at price increases, changes in the frequency of price adjustment and monetary policy",2005,"Journal of monetary economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304393205000449","https://scholar.google.com/scholar?cites=17263788612971053402&as_sdt=2005&sciodt=0,5&hl=en",299,"2023-02-09 13:30:33","","","","",,,,,287,15.94,287,1,18,"… Thus, an increase in the number of price changers does not typically affect the price level. When inflation is positive, by contrast, X >1 and the typical price changer raises his price. …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=214f66e2e2a3ae8c32590f644dcd19edda1dcf12","https://scholar.google.com/scholar?q=related:WsGSqUZMle8J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
2301,"M Goodfriend, RG King","The new neoclassical synthesis and the role of monetary policy",1997,"NBER macroeconomics annual","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.1086/654336","https://scholar.google.com/scholar?cites=15809666534507891871&as_sdt=2005&sciodt=0,5&hl=en",300,"2023-02-09 13:30:33","","10.1086/654336","","",,,,,2301,88.50,1151,2,26,"… We confront a range of implementation issues, including the response to commodity price shocks, the long and variable lags between monetary policy and the price level, the potential …","https://www.journals.uchicago.edu/doi/pdf/10.1086/654336","https://scholar.google.com/scholar?q=related:n0y5LvM3Z9sJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
17,"CE Walsh","Implementing monetary policy",2011,"Seoul Journal of Economics","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1968736","https://scholar.google.com/scholar?cites=1261569950735109619&as_sdt=2005&sciodt=0,5&hl=en",301,"2023-02-09 13:30:33","","","","",,,,,17,1.42,17,1,12,"… of money simply increase real balances with no effect on the price level. In a liquidity trap, short-… However, intertemporal models imply that the price level today depends on the expected …","https://www.econstor.eu/bitstream/10419/64085/1/640010989.pdf","https://scholar.google.com/scholar?q=related:843fpC__gREJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
86,"N Yoshino, ...","Monetary policy and oil price fluctuations following the subprime mortgage crisis",2014,"International Journal of …","inderscienceonline.com","https://www.inderscienceonline.com/doi/abs/10.1504/IJMEF.2014.066482","https://scholar.google.com/scholar?cites=4295639121279140903&as_sdt=2005&sciodt=0,5&hl=en",302,"2023-02-09 13:30:33","","10.1504/IJMEF.2014.066482","","",,,,,86,9.56,43,2,9,"… of the real exchange rate, changes in the bilateral real exchange rate depend on two different factors: changes in the nominal exchange rate and changes in a country’s price level …","https://www.researchgate.net/profile/Farhad-Taghizadeh-Hesary/publication/269464460_Monetary_policy_and_oil_price_fluctuations_following_the_subprime_mortgage_crisis/links/549447140cf256eb4f8ac715/Monetary-policy-and-oil-price-fluctuations-following-the-subprime-mortgage-crisis.pdf","https://scholar.google.com/scholar?q=related:J0QdgwUtnTsJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
186,"P Disyatat","Monetary policy implementation: Misconceptions and their consequences",2008,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1334134","https://scholar.google.com/scholar?cites=14848991034549527282&as_sdt=2005&sciodt=0,5&hl=en",303,"2023-02-09 13:30:33","","","","",,,,,186,12.40,186,1,15,"… As discussed in Woodford (2003), price level determinacy, in … price level. In models with exogenous monetary growth rules, determinacy obtains because upward shifts in the price level …","https://www.bis.org/publ/work269.pdf?frames=0","https://scholar.google.com/scholar?q=related:8uJIL6w2Es4J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
15,"E Svensson","Regional effects of monetary policy in Sweden",2013,"","econstor.eu","https://www.econstor.eu/handle/10419/260036","https://scholar.google.com/scholar?cites=1592157166175679866&as_sdt=2005&sciodt=0,5&hl=en",304,"2023-02-09 13:30:33","","","","",,,,,15,1.50,15,1,10,"… the effect of a contractionary monetary policy shock on … responses to assess the effect of a monetary policy shock on regional … the inflation rate, but not the price level, it is plausible to use …","https://www.econstor.eu/bitstream/10419/260036/1/wp2012-009.pdf","https://scholar.google.com/scholar?q=related:enV-zIF6GBYJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
6,"TS OSINUBI","Lags in the effect of monetary policy in Nigeria",2005,"Pakistan Economic and Social Review","JSTOR","https://www.jstor.org/stable/25825261","https://scholar.google.com/scholar?cites=7932382096263373529&as_sdt=2005&sciodt=0,5&hl=en",305,"2023-02-09 13:30:33","","","","",,,,,6,0.33,6,1,18,"… results of the study confirmed the notion that monetary policy affects its ultimate target after a … and price level. In the long run, an increase in money supply affects mainly the price level. …","","https://scholar.google.com/scholar?q=related:2WJyLn17FW4J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
331,"J Galí, L Gambetti","The effects of monetary policy on stock market bubbles: Some evidence",2015,"American Economic Journal: Macroeconomics","aeaweb.org","https://www.aeaweb.org/aej-macro/accepted_single.php?id=1584&jrnl=mac","https://scholar.google.com/scholar?cites=11231415183168822233&as_sdt=2005&sciodt=0,5&hl=en",306,"2023-02-09 13:30:33","","","","",,,,,331,41.38,166,2,8,"… ing of the impact of monetary policy on asset prices and asset price bubbles. That understanding is a necessary condition before one starts thinking about how monetary policy should …","https://www.nber.org/system/files/working_papers/w19981/w19981.pdf","https://scholar.google.com/scholar?q=related:2du0PZoA3psJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
33,"M POLICY","Challenges for monetary policy in the European Monetary Union",2011,"Federal Reserve Bank of St. Louis Review","files.stlouisfed.org","https://files.stlouisfed.org/files/htdocs/publications/review/11/07/weber.pdf","https://scholar.google.com/scholar?cites=14866505793144592927&as_sdt=2005&sciodt=0,5&hl=en",307,"2023-02-09 13:30:33","PDF","","","",,,,,33,2.75,33,1,12,"… for achieving the desired positive effect on private sector inflation expectations … price-level targeting is associated with a few additional drawbacks compared with optimal monetary policy…","https://files.stlouisfed.org/files/htdocs/publications/review/11/07/weber.pdf","https://scholar.google.com/scholar?q=related:H5qrs0BwUM4J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
150,"L Berkelmans, L Berkelmans","Credit and monetary policy: An Australian SVAR",2005,"","papers.ssrn.com","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=1319758","https://scholar.google.com/scholar?cites=10314594035369125064&as_sdt=2005&sciodt=0,5&hl=en",308,"2023-02-09 13:30:33","","","","",,,,,150,8.33,75,2,18,"… puzzle’ in VARs, that is, the finding that the price level tends to increase in response to a contractionary monetary policy shock. Commodity prices are thought to control for policy-makers…","https://www.rba.gov.au/publications/rdp/2005/pdf/rdp2005-06.pdf","https://scholar.google.com/scholar?q=related:yCSKSKDMJI8J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
105,"G Argitis, C Pitelis","Monetary policy and the distribution of income: evidence for the United States and the United Kingdom",2001,"Journal of Post Keynesian Economics","Taylor &Francis","https://www.tandfonline.com/doi/pdf/10.1080/01603477.2001.11490302","https://scholar.google.com/scholar?cites=2188655329623289117&as_sdt=2005&sciodt=0,5&hl=en",309,"2023-02-09 13:30:33","","10.1080/01603477.2001.11490302","","",,,,,105,4.77,53,2,22,"… This can happen if industrial capitalists and workers do not anticipate changes in the interest rate, the price level and the money wage, or are unable to resist a fall in their income share. …","","https://scholar.google.com/scholar?q=related:HS32IW2qXx4J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
58,"G Fontana","The› New Consensus‹ View of Monetary Policy: A New Wicksellian Connection?",2006,"European Journal of Economics and Economic …","elgaronline.com","https://www.elgaronline.com/abstract/journals/ejeep/3-2/ejeep.2006.02.10.xml","https://scholar.google.com/scholar?cites=256757425695245311&as_sdt=2005&sciodt=0,5&hl=en",310,"2023-02-09 13:30:33","","","","",,,,,58,3.41,58,1,17,"… the price level. This paper evaluates these recent developments in the theory and practice of monetary policy in … aggregate and the effects of monetary policy are only on the price level. …","https://www.econstor.eu/bitstream/10419/31680/1/570219698.pdf","https://scholar.google.com/scholar?q=related:_0MCsIQvkAMJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
36,"E George, M King, D Clementi, A Budd, W Buiter, ...","The transmission mechanism of monetary policy",1999,"Bank of …","academia.edu","https://www.academia.edu/download/37929556/BoE_Transmission_Mechanism.pdf","https://scholar.google.com/scholar?cites=7406218276150756096&as_sdt=2005&sciodt=0,5&hl=en",311,"2023-02-09 13:30:33","PDF","","","",,,,,36,1.50,6,6,24,"… Here, we focus on the immediate effects of a monetary policy change. Those resulting from … price-level targeting rule for monetary policy, with government consumption spending fixed …","https://www.academia.edu/download/37929556/BoE_Transmission_Mechanism.pdf","https://scholar.google.com/scholar?q=related:AMP4RkgsyGYJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
48,"TA Asfaha, A Jooste","The effect of monetary changes on relative agricultural prices",2007,"Agrekon","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/03031853.2007.9523781","https://scholar.google.com/scholar?cites=6303233784468029324&as_sdt=2005&sciodt=0,5&hl=en",312,"2023-02-09 13:30:33","","10.1080/03031853.2007.9523781","","",,,,,48,3.00,24,2,16,"… This paper investigates the short- and long-run impacts of monetary policy changes on relative agricultural prices in South Africa by employing Johansen cointegration analysis and the …","https://ageconsearch.umn.edu/record/8016/files/46040460.pdf","https://scholar.google.com/scholar?q=related:jD91I7uVeVcJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
15,"KN Kuttner","Comments on 'Price Stability and Japanese Monetary Policy'(2)",2004,"Monetary and Economic Studies","Citeseer","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=9fbf4ffd03268ff5fdc0430fd296c570aecbdf74","https://scholar.google.com/scholar?cites=15819105299882486832&as_sdt=2005&sciodt=0,5&hl=en",313,"2023-02-09 13:30:33","PDF","","","",,,,,15,0.79,15,1,19,"… nonetheless a useful one, however, as it would represent a step toward a price level target. … the prevailing view that monetary policy affects the economy through its effect on the real …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=9fbf4ffd03268ff5fdc0430fd296c570aecbdf74","https://scholar.google.com/scholar?q=related:MKz-_3TAiNsJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&hl=en&as_sdt=0,5"
