"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CVPQEWGH","journalArticle","2013","Cocriş, Vasile; Elena Nucu, Anca","Monetary policy and financial stability: empirical evidence from Central and Eastern European countries","Baltic Journal of Economics","","1406-099X","10.1080/1406099X.2013.10840527","https://doi.org/10.1080/1406099X.2013.10840527","The international financial and economic crisis highlights that central banks should go beyond their traditional emphasis on low inflation to adopt an explicit goal of financial stability. Our paper addresses this highly topical issue of macro-prudential framework with the focus on effectiveness of monetary policy in affecting some financial stability indicators, in the experience of several Central and Eastern European countries during 2003M01–2012M06. Using a Structural Vector Autoregressive model and impulse response function, we analyze the impact of short-term interest rates upon industrial production, loan to deposit ratio for the banking system, stock prices and exchange rate (proxy variables for financial stability). We want to test if the interest rate is conducive to financial stability. Our empirical results show that the effectiveness of the short-term interest rate in affecting selected asset prices depends on monetary policy strategy. In the case of the Czech Republic, Hungary, Poland and Romania, the interest rate instrument used for inflation targeting is conducive to financial stability. Among countries with a fixed exchange rate regime, only in Bulgaria does transmission of the foreign interest rate impulse to domestic variables promote financial stability. Additionally, our results show that in Latvia and Lithuania adjustments to the monetary policy of the European Central Bank (ECB) are not in accordance with country-specific conditions. The paper contributes to a policy debate on the design of macro-prudential polices in the aftermath of the boom-bust cycle experienced by the Central and Eastern European countries in the second half of the last decade.","2013-03-01","2023-03-14 16:42:29","2023-03-14 16:42:29","2023-03-14 16:42:28","75-98","","1","13","","","Monetary policy and financial stability","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Routledge _eprint: https://doi.org/10.1080/1406099X.2013.10840527","","C:\Users\Enzinger\Zotero\storage\2FQH3RFV\Cocriş und Elena Nucu - 2013 - Monetary policy and financial stability empirical.pdf","","","C58; CEE countries; E52; financial stability; G01; monetary policy; Structural Vector Autoregressive model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X9EWRAFN","journalArticle","2014","Berument, M. Hakan; Ceylan, Nildag Basak; Dogan, Burak","An interest-rate-spread-based measure of Turkish monetary policy","Applied Economics","","0003-6846","10.1080/00036846.2014.884703","https://doi.org/10.1080/00036846.2014.884703","A coherent method to measure the effectiveness of a monetary policy improves the monetary authority’s management capacity and renders the possibility of applying sound policies prior to and during a crisis. The trend in employing complicated and ambiguity-bearing unconventional monetary tools in the aftermath of the 2008 crisis has increased the value of such a method. The aim of this article is to introduce a coherent and consistent monetary policy evaluation method for Turkey. Accordingly, we suggest that innovations in the spread between overnight interest rates and Treasury auction interest rates are informative for exchange rate, output, and prices. Empirical evidence for this identification reveals that positive innovation in spread (implying a tight monetary policy measure) decreases output temporarily, permanently decreases prices, and appreciates local currency. This result is also robust to alternative specifications.","2014-05-24","2023-03-14 16:42:39","2023-03-14 16:42:39","2023-03-14 16:42:39","1804-1813","","15","46","","","","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Routledge _eprint: https://doi.org/10.1080/00036846.2014.884703","","C:\Users\Enzinger\Zotero\storage\524R6WJV\Berument et al. - 2014 - An interest-rate-spread-based measure of Turkish m.pdf","","","business cycles; E32; E52; E58; interest rate spreads; monetary policy evaluation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JFNH7V4K","journalArticle","2007","Berument, Hakan","Measuring monetary policy for a small open economy: Turkey","Journal of Macroeconomics","","0164-0704","10.1016/j.jmacro.2006.02.001","https://www.sciencedirect.com/science/article/pii/S0164070407000122","This paper proposes a measure to assess the monetary policy for a highly inflationary small open economy: Turkey. The empirical evidence suggests that positive innovations in the spread between the Central Bank’s interbank interest rate and the depreciation rate of the local currency mimic the properties of the tight monetary policy. These innovations, when they are positive, decrease income and prices, and appreciate the local currency. For prices and the exchange rate, the effects are permanent; but for income the effect is transitory.","2007-06-01","2023-03-14 16:42:44","2023-03-14 16:42:44","2023-03-14 16:42:44","411-430","","2","29","","Journal of Macroeconomics","Measuring monetary policy for a small open economy","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\BCIG7IZQ\Berument - 2007 - Measuring monetary policy for a small open economy.pdf","","","Interest rate spreads; Monetary Policy; Small open economy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3V9GH5XM","journalArticle","2007","Anzuini, Alessio; Levy, Aviram","Monetary policy shocks in the new EU members: a VAR approach","Applied Economics","","0003-6846","10.1080/00036840600592866","https://doi.org/10.1080/00036840600592866","The article provides empirical evidence on the effects of monetary policy shocks in the three largest new European Union (EU) economies: Czech Republic, Hungary and Poland. Vector autoregression (VAR) system estimates show that the co-movement of macroeconomic variables, conditional on a monetary policy shock, is similar across these countries and, despite their lower degree of financial development, not dissimilar to that found for more advanced European economies. While qualitatively similar to the responses observed in the old EU members, the responses of the new members are, on average, weaker.","2007-05-01","2023-03-14 16:42:48","2023-03-14 16:42:48","2023-03-14 16:42:48","1147-1161","","9","39","","","Monetary policy shocks in the new EU members","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Routledge _eprint: https://doi.org/10.1080/00036840600592866","","C:\Users\Enzinger\Zotero\storage\5MQME7L4\Anzuini und Levy - 2007 - Monetary policy shocks in the new EU members a VA.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BP7C22CW","journalArticle","2008","Al-Mashat, Rania; Billmeier, Andreas","The Monetary Transmission Mechanism in Egypt","Review of Middle East Economics and Finance","","1475-3693","10.2202/1475-3693.1126","https://www.degruyter.com/document/doi/10.2202/1475-3693.1126/html","This paper examines the monetary transmission mechanism in Egypt against the background of the central bank's intention to shift to inflation targeting. It first describes the changing transmission channels over the last decade. Second, the channels are evaluated in a VAR model. The exchange rate channel plays a strong role in propagating monetary shocks to output and prices. Most other channels (bank lending, asset price) are rather weak. The interest rate channel is underdeveloped but appears to be strengthening since the introduction of the interest corridor in 2005, which bodes well for adopting inflation targeting over the medium term.","2008-09-01","2023-03-14 16:42:54","2023-03-14 16:42:54","2023-03-14 16:42:54","32-82","","3","4","","","","","","","","","","en","","","","","www.degruyter.com","","Publisher: De Gruyter","","C:\Users\Enzinger\Zotero\storage\9YI5KH62\Al-Mashat und Billmeier - 2008 - The Monetary Transmission Mechanism in Egypt.pdf","","","Egypt; inflation targeting; monetary policy; monetary transmission mechanism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HR9952LE","webpage","2012","Khundrakpam, Jeevan Kumar","Estimating Impacts of Monetary Policy on Aggregate Demand in India","","","","","https://mpra.ub.uni-muenchen.de/50902/","Using a structural VAR model on quarterly data from 2000Q1 to 2011Q1, this paper estimated the impact of monetary policy on aggregate demand in India. The overall impact on aggregate demand is then decomposed to observe the differential impact among the various components. It finds that an interest rate hike has a significant negative impact on the growth of aggregate demand. However, the maximum impact is borne by investment demand growth and imports growth. Impact on private consumption growth and exports growth are relatively far more subdued, while there is hardly any cumulative impact on government consumption growth as it increases after some marginal fall initially. Variance decomposition analysis indicates that interest rate accounts for a significant percentage of the fluctuation in the growth of all the components of aggregate demand, except government consumption. Further, interest rate channel completely dominates exchange rate channel in monetary transmission, though the latter channel has non-negligible impact on investment and imports.","2012-12","2023-03-14 16:46:51","2023-03-14 16:46:51","2023-03-14 16:46:51","","","","","","","","","","","","","","en","","MPRA Paper","","","","","Pages: 1-20 Volume: 2012","","C:\Users\Enzinger\Zotero\storage\KCA28ZDS\Khundrakpam - 2012 - Estimating Impacts of Monetary Policy on Aggregate.pdf; C:\Users\Enzinger\Zotero\storage\JEU6GPWR\50902.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3NPB9SIU","journalArticle","2014","Nguyen, Ha","Monetary transmission mechanism analysis in a small, open economy: the case of Vietnam","University of Wollongong Thesis Collection 1954-2016","","","","https://ro.uow.edu.au/theses/4286","","2014-01-01","2023-03-14 16:46:58","2023-03-14 16:46:58","","","","","","","","Monetary transmission mechanism analysis in a small, open economy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YXYI2YGB","journalArticle","2009","Oros, Cornel; Romocea-Turcu, Camelia","The Monetary Transmission Mechanisms In The Ceecs: A Structural Var Approach","Applied Econometrics and International Development","","","","https://ideas.repec.org//a/eaa/aeinde/v9y2009i2_7.html","This paper deals with the monetary policy transmission channels of six Central European countries: CEECs – Hungary, Poland, Czech Republic, Romania, Slovakia and Slovenia – over recent periods corresponding to stable monetary regimes. We will take into account three channels – the interest rate, the exchange rate and the domestic credit – whose relative importance will be accounted for using a structural VAR model. The results show that all the countries share a weak domestic credit channel while they are highly heterogeneous with regards to the relative effectiveness of the interest rate and exchange rate channels. Thus, Hungary and Poland’s distinctive feature is the presence of a price puzzle effect combined with a high influence of the exchange rate which acts both as a mechanism of monetary policy transmission and as a supply and demand shock absorber. On the contrary, just like in the case of the Euro zone countries, it is the interest rate channel that has the major influence in the case of the Czech Republic, Slovakia, Slovenia and partially Romania. Therefore, this latter group appears to be more apt to join the EMU in the near future, which can be confirmed by the Slovenian case.","2009","2023-03-14 16:47:03","2023-03-14 16:47:03","2023-03-14 16:47:03","","","2","9","","","The Monetary Transmission Mechanisms In The Ceecs","","","","","","","en","","","","","ideas.repec.org","","Publisher: Euro-American Association of Economic Development","","C:\Users\Enzinger\Zotero\storage\L2UX67EU\Oros und Romocea-Turcu - 2009 - The Monetary Transmission Mechanisms In The Ceecs.pdf","","","CEECs; monetary policy transmission; VAR models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CRS5ZAY9","journalArticle","2001","Parrado, Eric","Effects of Foreign and Domestic Monetary Policy in a Small Open Economy: the Case of Chile","Working Papers Central Bank of Chile","","","","https://ideas.repec.org//p/chb/bcchwp/108.html","This paper considers empirical evidence for a small open economy, characterizing and identifying the dynamic effects of both foreign and monetary policy shocks on Chilean macroeconomic variables. A structural VAR approach is used with non-recursive contemporaneous restrictions. Several interesting results appear in the analysis. First, consistent with the predictions of a stochastic rational expectations model, a domestic monetary contraction generates a transitory fall in output and monetary aggregates. Second, there is no evidence of price and exchange rate puzzles. Third, the source of Chilean output, price level, and real exchange rate volatility is similar to that identified in industrial countries: monetary policy explains a relatively small proportion of output, price level, and exchange rate variability. Finally, foreign monetary policy innovations have very short-lived effects on domestic interest rates and have no major influence over other Chilean macroeconomic variables; while risk premium shocks influence significatively both the interest rate and the exchange rate.","2001-09","2023-03-14 16:47:06","2023-03-14 16:47:06","2023-03-14 16:47:06","","","","","","","Effects of Foreign and Domestic Monetary Policy in a Small Open Economy","","","","Working Papers Central Bank of Chile","","","en","","","","","ideas.repec.org","","Number: 108 Publisher: Central Bank of Chile","","C:\Users\Enzinger\Zotero\storage\7JMT7G6M\Parrado - 2001 - Effects of Foreign and Domestic Monetary Policy in.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2MDHYSG2","journalArticle","2012","Pelinescu, Elena","Transmission Mechanism of Monetary Policy in Romania. Insights into the Economic Crisis","Journal for Economic Forecasting","","","","https://ideas.repec.org//a/rjr/romjef/vy2012i3p5-21.html","The paper analyzes the monetary policy transmission mechanism in Romania focusing on the exchange rate channel. The analysis is made in the context of an economy described by a mix of institutional and market behaviors illustrated by a SVAR model in which the restrictions imposed on the coefficients underline the adopted behavior hypotheses. The behavior of the four economic variables, as reflected by the SVAR analysis, is consistent with the measures adopted by the National Bank of Romania after the 2008 economic crisis. In this respect, the results underline three main aspects: 1) the importance of the interest rate channel; 2) the key role of demand, and of stimulating the demand through the right economic measures; 3) the complex impact of the exchange rate channel.","2012","2023-03-14 16:47:08","2023-03-14 16:47:08","2023-03-14 16:47:08","5-21","","3","","","","","","","","","","","en","","","","","ideas.repec.org","","Publisher: Institute for Economic Forecasting","","C:\Users\Enzinger\Zotero\storage\IEJ8APRM\Pelinescu - 2012 - Transmission Mechanism of Monetary Policy in Roman.pdf","","","exchange rate channel; monetary policy transmission mechanism; SVAR model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94G9GK8X","journalArticle","2012","Popescu, Iulian Vasile","EFFECTS OF MONETARY POLICY IN ROMANIA - A VAR APPROACH","CES Working Papers","","2067-7693","","https://www.ceeol.com/search/article-detail?id=242831","Understanding how monetary policy decisions affect inflation and other economic variables is particularly important. In this paper we consider the implications of monetary policy under the inflation targeting regime in Romania, based on an autoregressive vector method including recursive VAR and structural VAR (SVAR). Therefore, we focus on assessing the extent and persistence of monetary policy effects on gross domestic product (GDP), price level, extended monetary aggregate (M3) and exchange rate. The main results of VAR analysis reflect a negative response of consumer price index (CPI), GDP and M3 and positive nominal exchange rate behaviour to a monetary policy shock, and also a limited impact of a short-term interest rate shock in explaining the consumer prices, production and exchange rate fluctuations.","2012","2023-03-14 16:47:11","2023-03-14 16:47:11","2023-03-14 16:47:11","605-624","","3a","4","","","","","","","","","","English","","","","","www.ceeol.com","","Publisher: Editura Universităţii &#187;Alexandru Ioan Cuza&#171; din Iaşi","","","","","monetary policy; transmission mechanism; vector auto regressions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRUP9BJ4","conferencePaper","2008","Samkharadze, Besik","Monetary Transmission Mechanism in Georgia : Analyzing Pass-Through of Different Channels","","","","","https://www.semanticscholar.org/paper/Monetary-Transmission-Mechanism-in-Georgia-%3A-of-Samkharadze/cc06d9db41f89da2f0589e16b5286993e95188c9","Semantic Scholar extracted view of ""Monetary Transmission Mechanism in Georgia : Analyzing Pass-Through of Different Channels"" by Besik Samkharadze","2008","2023-03-14 16:47:13","2023-03-14 16:47:13","2023-03-14 16:47:13","","","","","","","Monetary Transmission Mechanism in Georgia","","","","","","","","","","","","Semantic Scholar","","","","","https://www.semanticscholar.org/paper/Monetary-Transmission-Mechanism-in-Georgia-%3A-of-Samkharadze/cc06d9db41f89da2f0589e16b5286993e95188c9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X3JBTV9M","preprint","2010","Sun, Shuzhang; Gan, Christopher; Hu, Baiding","The Effects of Short-Term Interest Rates on Output, Price and Exchange Rates: Recent Evidence from China","","","","","https://papers.ssrn.com/abstract=1875075","This paper utilizes VAR techniques to examine the relationship between a policy related variable and selected macro-variables in China. Johansen’s cointegration tests fail to find a moving equilibrium among the related variables. Based on a VAR model in first differences, we find that an unexpected temporary one-off shock to the change in the seven-day money market interbank borrowing rate does not have significant influence on GDP changes but a significant influence on price level changes in a “wrong” direction. Empirical testing demonstrates that the seven-day Repo rate has an insignificant influence on both GDP changes and on the price level changes. Furthermore, the relationships between monetary aggregate (M2) and short-run money market interest rates suggest that the short-run interest rates do not have significant influence on the monetary aggregate. Therefore, we have determined that short-run money market interest rates are ineffective as a monetary policy-operating objective.","2010","2023-03-14 16:47:16","2023-03-14 16:47:16","2023-03-14 16:47:16","","","","","","","The Effects of Short-Term Interest Rates on Output, Price and Exchange Rates","","","","","","Rochester, NY","en","","SSRN Scholarly Paper","","","Social Science Research Network","","","","C:\Users\Enzinger\Zotero\storage\4C35HHPQ\Sun et al. - 2010 - The Effects of Short-Term Interest Rates on Output.pdf","","","macroeconomic policy; monetary; money","","","","","","","","","","","","","","","","","","","1875075","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69WX7Z37","journalArticle","2010","Tsangarides, Charalambos G.","Monetary Policy Transmission in Mauritius Using a VAR Analysis†","IMF Working Papers","","","10.5089/9781451962789.001.A001","https://www.elibrary.imf.org/view/journals/001/2010/036/article-A001-en.xml","Applying commonly used vector autoregression (VAR) techniques, this paper investigates the transmission mechanism of monetary policy on output and prices for Mauritius, using data for 1999-2009. The results show that (i) an unexpected monetary policy tightening-an increase in the Bank of Mauritius policy interest rate-leads to a decline in prices and output but the effect on output is weaker; (ii) an unexpected decrease in the money supply or an unexpected increase in the nominal effective exchange rate result in a decrease in prices; and (iii) variations of the policy variables account for small a percentage of the fluctuations in output and prices. Taken together, these results suggest a rather weak monetary policy transmission mechanism. Finally, we find some differences in the transmission mechanism depending on whether core or headline consumer price index is used in the estimations.","2010-02-01","2023-03-14 16:47:20","2023-03-14 16:47:20","2023-03-14 16:47:20","","","036","2010","","","","","","","","","","en","","","","","www.elibrary.imf.org","","ISBN: 9781451962789 Publisher: International Monetary Fund Section: IMF Working Papers","","C:\Users\Enzinger\Zotero\storage\PSKD9MHC\Tsangarides - 2010 - Monetary Policy Transmission in Mauritius Using a .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7Z4KVJ9P","report","2005","Vonnák, Balázs","Estimating the effect of Hungarian monetary policy within a structural VAR framework","","","","","https://www.econstor.eu/handle/10419/83585","A standard approach in measuring the effect of monetary policy on output and prices is to estimate a VAR model, characterise somehow the monetary policy shock and then plot impulse responses. In this paper I attempt to do this exercise with Hungarian data. I compare two identification approaches. One of them involves the ‘sign restrictions on impulse responses’ strategy applied recently by several authors. I also propose another approach, namely, imposing restrictions on implied shock history. My argument is that in certain cases, especially in the case of the Hungarian economy, the latter identification scheme may be more credible. In order to obtain robust results I use two datasets. To tackle possible structural breaks I make alternative estimates on a shorter sample as well. The main conclusions are the followings: (1) although the two identification approaches produced very similar results, imposing restrictions on history may help to dampen counterintuitive reaction of prices; (2) after 1995 a typical unanticipated monetary policy contraction (a roughly 25 basis points rate hike) resulted in an immediate 1 per cent appreciation of the nominal exchange rate (3) followed by a 0.3% lower output and 0.1-0.15% lower consumer prices; (4) the impact on prices is slower than on output; it reaches its bottom 4-6 years after the shock, resembling the intuitive choreography of sticky-price models; (5) using additional observations prior to 1995 makes identification more difficult indicating the presence of a marked structural break.","2005","2023-03-14 16:47:22","2023-03-14 16:47:22","2023-03-14 16:47:22","","","","","","","","","","","","MNB Working Papers","","eng","http://www.econstor.eu/dspace/Nutzungsbedingungen","Working Paper","","","www.econstor.eu","","ISBN: 9789639383609","","C:\Users\Enzinger\Zotero\storage\8ID4BR6J\Vonnák - 2005 - Estimating the effect of Hungarian monetary policy.pdf","","","","","","","","","","","","","","","","","","","","","","2005/1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J5VLICP4","preprint","2002","Wrobel, Ewa; Pawlowska, Malgorzata","Monetary Transmission in Poland: Some Evidence on Interest Rate and Credit Channels","","","","10.2139/ssrn.395741","https://papers.ssrn.com/abstract=395741","In the paper we show the macroeconomic effects of a monetary policy shock using both recursive and non-recursive SVAR decomposition. We find that the responsiveness of the CPI index and output in Poland is smaller and slower than in the euro zone. Using panel data we check how bank-specific characteristics affect operation of the lending channel. In contrast to the results for the euro area the degree of liquidity of an average bank seems not to work in a way predicted by the literature. Credit channel seems to operate rather through the degree of capitalisation and bank's size. A plausible reason is the structural overliquidity of the banking sector. On the other hand, the pass-through from the market interest rates to the loan and deposit rates is in general not slower than in the euro zone.","2002-12-01","2023-03-14 16:47:24","2023-03-14 16:47:24","2023-03-14 16:47:24","","","","","","","Monetary Transmission in Poland","","","","","","Rochester, NY","en","","SSRN Scholarly Paper","","","Social Science Research Network","","","","C:\Users\Enzinger\Zotero\storage\5ZEPFLHL\Wrobel und Pawlowska - 2002 - Monetary Transmission in Poland Some Evidence on .pdf","","","interest rate pass-through","","","","","","","","","","","","","","","","","","","395741","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LMDKKLB6","preprint","2002","Fung, Ben S. C.","A VAR Analysis of the Effects of Monetary Policy in East Asia","","","","10.2139/ssrn.846184","https://papers.ssrn.com/abstract=846184","In this paper, a VAR model is used to study the effects of monetary policy shocks in seven East Asian economies. For each economy, the same identification scheme is imposed and the dynamic responses to a monetary shock are examined in the light of the predictions of monetary theory. The results suggest that the VAR model produces sensible impulse response functions for most of the economies, especially for the sample that ends before the 1997 Asian financial crisis. Given the openness of these economies, the exchange rate plays a significant role in the formulation of monetary policy. In order to capture explicitly the importance of the exchange rate in these economies, plausible weights are also imposed on the exchange rate to identify the model.","2002-09-01","2023-03-14 16:47:27","2023-03-14 16:47:27","2023-03-14 16:47:27","","","","","","","","","","","","","Rochester, NY","en","","SSRN Scholarly Paper","","","Social Science Research Network","","","","C:\Users\Enzinger\Zotero\storage\ZC8FEAB6\Fung - 2002 - A VAR Analysis of the Effects of Monetary Policy i.pdf","","","East Asia; monetary policy shocks; VAR","","","","","","","","","","","","","","","","","","","846184","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YU3NRW9I","preprint","2006","Dabla-Norris, Era; Floerkemeier, Holger","Transmission Mechanisms of Monetary Policy in Armenia: Evidence from VAR Analysis","","","","","https://papers.ssrn.com/abstract=944086","This paper examines monetary policy transmission in Armenia in light of the authorities' intention to shift to an inflation-targeting regime over the medium term. We find that the capability of monetary policy to influence economic activity and inflation is still limited, as important channels of monetary transmission are not fully functional. In particular, the interest rate channel remains weak, even though there is some evidence of transmission to prices of changes in the repo rate, the central bank's new operating target for inflation. As in other emerging and transition economies with a high degree of dollarization, the exchange rate channel has a strong impact on the inflation rate. Moreover, we find that inflation does respond to broad money shocks, once foreign currency deposits are included.","2006-11-01","2023-03-14 16:47:29","2023-03-14 16:47:29","2023-03-14 16:47:29","","","","","","","Transmission Mechanisms of Monetary Policy in Armenia","","","","","","Rochester, NY","en","","SSRN Scholarly Paper","","","Social Science Research Network","","","","C:\Users\Enzinger\Zotero\storage\G7SALAZP\Dabla-Norris und Floerkemeier - 2006 - Transmission Mechanisms of Monetary Policy in Arme.pdf","","","Era Dabla-Norris; Holger Floerkemeier; SSRN; Transmission Mechanisms of Monetary Policy in Armenia: Evidence from VAR Analysis","","","","","","","","","","","","","","","","","","","944086","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SLVKZN7E","journalArticle","2013","Cocriş, Vasile; Nucu, Anca Elena","Interest rate channel in Romania: assessing the effectiveness transmission of monetary policy impulses to inflation and economic growth","Theoretical and Applied Economics","","","","https://ideas.repec.org//a/agr/journl/vxxy2013i2(579)p37-50.html","The purpose of our paper is to evaluate the effectiveness of monetary policy transmission mechanism in Romania, via interest rate channel. Using a Vector Error Correction Model and impulse response analysis, we study the impact of a positive monetary policy shock via short term interest rate on macroeconomic variables over the period 2003M01-2012M06. Our empirical results are in line with economic theory and we can say that we are witnessing to an improvement in the transmission effectiveness of monetary policy impulses via interest rate channel.","2013","2023-03-14 16:47:31","2023-03-14 16:47:31","2023-03-14 16:47:31","37-50","","2(579)","XX","","","Interest rate channel in Romania","","","","","","","en","","","","","ideas.repec.org","","Publisher: Asociatia Generala a Economistilor din Romania - AGER","","C:\Users\Enzinger\Zotero\storage\DWT9P4CF\Cocriş und Nucu - 2013 - Interest rate channel in Romania assessing the ef.pdf","","","financial stability.; interest rate; monetary policy; Romania; vector error correction model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PY7F3BQU","preprint","2009","Chuku, C. A.","Measuring the Effects of Monetary Policy Innovations in Nigeria: A Structural Vector Autoregressive (SVAR) Approach","","","","","https://papers.ssrn.com/abstract=1534227","Correctly identifying the effects of monetary policy innovations is necessary for good policy making. In this paper, we carry out a controlled experiment using a structural vector autoregression (SVAR) model to trace the effects of monetary policy shocks on output and prices in Nigeria. We make the assumption that the Central Bank cannot observe unexpected changes in output and prices within the same period. This places a recursive restriction on the disturbances of the SVAR. We conduct the experiment using three alternative policy instruments i.e. broad money (M2), Minimum Rediscount Rate (MRR) and the real effective exchange rate (REER). Overall, we find evidence that monetary policy innovations carried out on the quantity-based nominal anchor (M2) has modest effects on output and prices with a very fast speed of adjustment. While, innovations on the price-based nominal anchors (MRR and REER) have neutral and fleeting effects on output. We conclude that the manipulation of the quantity of money (M2) in the economy is the most influential instrument for monetary policy implementation. Hence, we recommend that central bankers should place more emphasis on the use of the quantity-based nominal anchor rather than the price-based nominal anchors.","2009-12-31","2023-03-14 16:47:34","2023-03-14 16:47:34","2023-03-14 16:47:34","","","","","","","Measuring the Effects of Monetary Policy Innovations in Nigeria","","","","","","Rochester, NY","en","","SSRN Scholarly Paper","","","Social Science Research Network","","","","C:\Users\Enzinger\Zotero\storage\8CRPB94U\Chuku - 2009 - Measuring the Effects of Monetary Policy Innovatio.pdf","","","Monetary innovations; output effect; price effect; structural vector autoregression","","","","","","","","","","","","","","","","","","","1534227","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GLT4C82Q","preprint","2007","Cheng, Kevin C.","A VAR Analysis of Kenya's Monetary Policy Transmission Mechanism: How Does the Central Bank's Repo Rate Affect the Economy?","","","","","https://papers.ssrn.com/abstract=956764","This paper examines the impact of a monetary policy shock on output, prices, and the nominal effective exchange rate for Kenya using data during 1997-2005. Based on techniques commonly used in the vector autoregression literature, the main results suggest that an exogenous increase in the short-term interest rate tends to be followed by a decline in prices and appreciation in the nominal exchange rate, but has insignificant impact on output. Moreover, the paper finds that variations in the short-term interest rate account for significant fluctuations in the nominal exchange rate and prices, while accounting little for output fluctuations.","2007-01","2023-03-14 16:47:36","2023-03-14 16:47:36","2023-03-14 16:47:36","","","","","","","A VAR Analysis of Kenya's Monetary Policy Transmission Mechanism","","","","","","Rochester, NY","en","","SSRN Scholarly Paper","","","Social Science Research Network","","","","C:\Users\Enzinger\Zotero\storage\WEBV2R4K\Cheng - 2007 - A VAR Analysis of Kenya's Monetary Policy Transmis.pdf","","","Central banks; Economic models; Exchange rates; Interest rates; Kenya; Monetary policy; Prices","","","","","","","","","","","","","","","","","","","956764","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QJCUBVYP","journalArticle","2011","Patnaik, Ila; Shah, Ajay; Bhattacharya, Rudrani","Monetary Policy Transmission in an Emerging Market Setting","IMF Working Papers","","","10.5089/9781455211838.001.A001","https://www.elibrary.imf.org/view/journals/001/2011/005/article-A001-en.xml","Some emerging economies have a relatively ineffective monetary policy transmission owing to weaknesses in the domestic financial system and the presence of a large and segmented informal sector. At the same time, small open economies can have a substantial monetary policy transmission through the exchange rate channel. In order to understand this setting, we explore a unified treatment of monetary policy transmission and exchangerate pass-through. The results for an emerging market, India, suggest that the most effective mechanism through which monetary policy impacts inflation runs through the exchange rate.","2011-01-01","2023-03-14 16:47:38","2023-03-14 16:47:38","2023-03-14 16:47:38","","","005","2011","","","","","","","","","","en","","","","","www.elibrary.imf.org","","ISBN: 9781455211838 Publisher: International Monetary Fund Section: IMF Working Papers","","C:\Users\Enzinger\Zotero\storage\F3AJ2CX9\Patnaik et al. - 2011 - Monetary Policy Transmission in an Emerging Market.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
