"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8WNKHMR5","journalArticle","2007","Anzuini, Alessio; Levy, Aviram","Monetary policy shocks in the new EU members: a VAR approach","Applied Economics","","0003-6846","10.1080/00036840600592866","https://doi.org/10.1080/00036840600592866","The article provides empirical evidence on the effects of monetary policy shocks in the three largest new European Union (EU) economies: Czech Republic, Hungary and Poland. Vector autoregression (VAR) system estimates show that the co-movement of macroeconomic variables, conditional on a monetary policy shock, is similar across these countries and, despite their lower degree of financial development, not dissimilar to that found for more advanced European economies. While qualitatively similar to the responses observed in the old EU members, the responses of the new members are, on average, weaker.","2007-05-01","2023-03-14 16:05:50","2023-03-14 16:05:50","2023-03-14 16:05:50","1147-1161","","9","39","","","Monetary policy shocks in the new EU members","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Routledge _eprint: https://doi.org/10.1080/00036840600592866","","C:\Users\Enzinger\Zotero\storage\YKXTHSJF\Anzuini und Levy - 2007 - Monetary policy shocks in the new EU members a VA.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"54N4UV2A","journalArticle","2010","Jarociński, Marek","Responses to monetary policy shocks in the east and the west of Europe: a comparison","Journal of Applied Econometrics","","1099-1255","10.1002/jae.1082","https://onlinelibrary.wiley.com/doi/abs/10.1002/jae.1082","This paper compares impulse responses to monetary policy shocks in the euro area countries before the EMU and in the New Member States (NMS) from central–eastern Europe. We mitigate the small-sample problem, which is especially acute for the NMS, by using a Bayesian estimation that combines information across countries. The impulse responses in the NMS are broadly similar to those in the euro area countries. There is some evidence that in the NMS, which have had higher and more volatile inflation, the Phillips curve is steeper than in the euro area countries. This finding is consistent with economic theory. Copyright © 2009 John Wiley & Sons, Ltd.","2010","2023-03-14 16:05:55","2023-03-14 16:05:55","2023-03-14 16:05:55","833-868","","5","25","","","Responses to monetary policy shocks in the east and the west of Europe","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/jae.1082","","C:\Users\Enzinger\Zotero\storage\MRI2BXRW\Jarociński - 2010 - Responses to monetary policy shocks in the east an.pdf; C:\Users\Enzinger\Zotero\storage\6L5LRDYH\jae.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NYJ587SS","preprint","2004","Cysne, Rubens Penha","Is There a Price Puzzle in Brazil? An Application of Bias-Corrected Bootstrap","","","","10.2139/ssrn.2388915","https://papers.ssrn.com/abstract=2388915","Using data from the United States, Japan, Germany , United Kingdom and France, Sims (1992) found that positive innovations to short term interest rates led to sharp, persistent increases in the price level. The result was confirmed by other authors and, as a consequence of its non-expectable nature, was given the name ""price puzzle"" by Eichen baum (1992). In this paper I investigate the existence of a price puzzle in Brazil using the same type of estimation and benchmark identification scheme employed by Christiano et al. (2000). In a methodological improvement over these studies, I qualify the results with the construction of bias-corrected bootstrap confidence intervals. Even though the data does show the existence of a statistically significant price puzzle in Brazil, it lasts for only one quarter and is quantitatively immaterial.","2004-12-03","2023-03-14 16:05:58","2023-03-14 16:05:58","2023-03-14 16:05:58","","","","","","","Is There a Price Puzzle in Brazil?","","","","","","Rochester, NY","en","","SSRN Scholarly Paper","","","Social Science Research Network","","","","C:\Users\Enzinger\Zotero\storage\D8JKVYZX\Cysne - 2004 - Is There a Price Puzzle in Brazil An Application .pdf","","","Bias-Corrected Bootstrap; Bootstrap; Bootstrap-After-Bootstrap; Price Puzzle; VAR; Vector-Auto-Regression","","","","","","","","","","","","","","","","","","","2388915","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MPGHQ2UY","journalArticle","2019","Okur, Fatih; Akkuş, Ömer; Durmaz, Atakan","The effectiveness of the monetary transmission mechanism channel in Turkey","Eastern Journal of European Studies","","","","https://ideas.repec.org//a/jes/journl/y2019v10p161-180.html","This study investigates on which channels the monetary transmission mechanism works effectively. In this context, quarterly data for the period 2005-2017 is used for Turkey and the variables used to determine the efficiency of the monetary transmission mechanism are analyzed by the VAR method. The obtained results indicate that the loans and reserves have a more effective role on the inflation as a channel of the monetary transmission mechanism. According to the long run results, while the exchange rate and reserves channel have a negative effect on the real GDP, it is revealed that loans have a positive effect on the real GDP in the long run stabilization.","2019","2023-03-14 16:09:28","2023-03-14 16:09:28","2023-03-14 16:09:28","161-180","","","10(1)","","","","","","","","","","en","","","","","ideas.repec.org","","Publisher: Centre for European Studies, Alexandru Ioan Cuza University","","C:\Users\Enzinger\Zotero\storage\AX5JC5Y8\Okur et al. - 2019 - The effectiveness of the monetary transmission mec.pdf","","","credit channel; inflation; monetary policy; monetary transmission mechanism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DLA9ZBFH","preprint","2010","Sun, Shuzhang; Gan, Christopher; Hu, Baiding","The Effects of Short-Term Interest Rates on Output, Price and Exchange Rates: Recent Evidence from China","","","","","https://papers.ssrn.com/abstract=1875075","This paper utilizes VAR techniques to examine the relationship between a policy related variable and selected macro-variables in China. Johansen’s cointegration tests fail to find a moving equilibrium among the related variables. Based on a VAR model in first differences, we find that an unexpected temporary one-off shock to the change in the seven-day money market interbank borrowing rate does not have significant influence on GDP changes but a significant influence on price level changes in a “wrong” direction. Empirical testing demonstrates that the seven-day Repo rate has an insignificant influence on both GDP changes and on the price level changes. Furthermore, the relationships between monetary aggregate (M2) and short-run money market interest rates suggest that the short-run interest rates do not have significant influence on the monetary aggregate. Therefore, we have determined that short-run money market interest rates are ineffective as a monetary policy-operating objective.","2010","2023-03-14 16:09:45","2023-03-14 16:09:45","2023-03-14 16:09:45","","","","","","","The Effects of Short-Term Interest Rates on Output, Price and Exchange Rates","","","","","","Rochester, NY","en","","SSRN Scholarly Paper","","","Social Science Research Network","","","","C:\Users\Enzinger\Zotero\storage\5CIAXFXX\Sun et al. - 2010 - The Effects of Short-Term Interest Rates on Output.pdf","","","macroeconomic policy; monetary; money","","","","","","","","","","","","","","","","","","","1875075","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E24RILDF","journalArticle","2005","Starr, Martha A.","Does money matter in the CIS? Effects of monetary policy on output and prices","Journal of Comparative Economics","","0147-5967","10.1016/j.jce.2005.05.006","https://www.sciencedirect.com/science/article/pii/S0147596705000466","In large industrial economies, changes in monetary policy affect real economic activity in the short run but only prices in the long run. In transition economies, the question of whether monetary-policy variables affect output in the short run is open. In this paper, we examine the real effects of monetary policy in Russia, Ukraine, Belarus, and Kazakhstan using time-series methods. We find mixed evidence that money matters in these countries, although the effects are greater in Russia. Hence, we conclude that activist monetary policy will have only a limited scope in these countries in the near term. Journal of Comparative Economics 33 (3) (2005) 441–461.","2005-09-01","2023-03-14 16:10:06","2023-03-14 16:10:06","2023-03-14 16:10:06","441-461","","3","33","","Journal of Comparative Economics","Does money matter in the CIS?","Symposium: Monetary and Exchange Rate Policies in the CIS Countries: Between the EU and Russia","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\9LP29MBH\Starr - 2005 - Does money matter in the CIS Effects of monetary .pdf","","","CIS; Monetary policy; Output effects; Transition economies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RS5K49PD","journalArticle","2012","Simic, Vladimir; Malesevic Perovic, Lena","Monetary Policy Transmission in the Balkans in the 21st Century: Empirical Evidence","Journal of Economic and Social Studies","","","10.14706/JECOSS11222","","","2012-06-15","2023-03-14 16:10:42","2023-03-14 16:10:42","","9-41","","","2","","Journal of Economic and Social Studies","Monetary Policy Transmission in the Balkans in the 21st Century","","","","","","","","","","","","ResearchGate","","","","C:\Users\Enzinger\Zotero\storage\UM92Z9AG\Simic und Malesevic Perovic - 2012 - Monetary Policy Transmission in the Balkans in the.pdf; ","https://www.researchgate.net/publication/270552549_Monetary_Policy_Transmission_in_the_Balkans_in_the_21st_Century_Empirical_Evidence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AA5XWPHX","journalArticle","2012","Popescu, Iulian","Effects Of Monetary Policy In Romania - A Var Approach","CES Working Papers","","","","https://ideas.repec.org//a/jes/wpaper/y2012v4i3ap605-624.html","Understanding how monetary policy decisions affect inflation and other economic variables is particularly important. In this paper we consider the implications of monetary policy under the inflation targeting regime in Romania, based on an autoregressive vector method including recursive VAR and structural VAR (SVAR). Therefore, we focus on assessing the extent and persistence of monetary policy effects on gross domestic product (GDP), price level, extended monetary aggregate (M3) and exchange rate. The main results of VAR analysis reflect a negative response of consumer price index (CPI), GDP and M3 and positive nominal exchange rate behaviour to a monetary policy shock, and also a limited impact of a short-term interest rate shock in explaining the consumer prices, production and exchange rate fluctuations.","2012","2023-03-14 16:11:44","2023-03-14 16:11:44","2023-03-14 16:11:44","605-624","","","4(3a)","","","","","","","","","","en","","","","","ideas.repec.org","","Publisher: Centre for European Studies, Alexandru Ioan Cuza University","","C:\Users\Enzinger\Zotero\storage\HS6BMPPY\Popescu - 2012 - Effects Of Monetary Policy In Romania - A Var Appr.pdf","","","monetary policy; transmission mechanism; vector auto regressions Romania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZQBY3BDX","journalArticle","2009","Oros, Cornel; Romocea-Turcu, Camelia","The Monetary Transmission Mechanisms In The Ceecs: A Structural Var Approach","Applied Econometrics and International Development","","","","https://ideas.repec.org//a/eaa/aeinde/v9y2009i2_7.html","This paper deals with the monetary policy transmission channels of six Central European countries: CEECs – Hungary, Poland, Czech Republic, Romania, Slovakia and Slovenia – over recent periods corresponding to stable monetary regimes. We will take into account three channels – the interest rate, the exchange rate and the domestic credit – whose relative importance will be accounted for using a structural VAR model. The results show that all the countries share a weak domestic credit channel while they are highly heterogeneous with regards to the relative effectiveness of the interest rate and exchange rate channels. Thus, Hungary and Poland’s distinctive feature is the presence of a price puzzle effect combined with a high influence of the exchange rate which acts both as a mechanism of monetary policy transmission and as a supply and demand shock absorber. On the contrary, just like in the case of the Euro zone countries, it is the interest rate channel that has the major influence in the case of the Czech Republic, Slovakia, Slovenia and partially Romania. Therefore, this latter group appears to be more apt to join the EMU in the near future, which can be confirmed by the Slovenian case.","2009","2023-03-14 16:12:09","2023-03-14 16:12:09","2023-03-14 16:12:09","","","2","9","","","The Monetary Transmission Mechanisms In The Ceecs","","","","","","","en","","","","","ideas.repec.org","","Publisher: Euro-American Association of Economic Development","","C:\Users\Enzinger\Zotero\storage\G54PLG2K\Oros und Romocea-Turcu - 2009 - The Monetary Transmission Mechanisms In The Ceecs.pdf; C:\Users\Enzinger\Zotero\storage\MEPSPDZF\v9y2009i2_7.html","","","CEECs; monetary policy transmission; VAR models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JIR4CWRC","journalArticle","2007","Lungu, Mark","Is There a Bank Lending Channel in Southern African Banking Systems?","African Development Review","","1467-8268","10.1111/j.1467-8268.2007.00170.x","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-8268.2007.00170.x","Abstract: Macroeconomic models currently used by policymakers generally assume that the functioning of financial markets can be fully summarized by financial prices, because the Modigliani and Miller (1958) theorem holds. However, the assumption that this theorem holds is questionable. This paper argues that there are frictions in the market which traditional models based on the Modigliani and Miller theorem fail to take into account in explaining how monetary policy and other shocks are transmitted to the economy and points to new directions. A comprehensive macroeconomic model should incorporate financial market interactions to enhance the understanding of the transmission mechanisms of monetary policy and other shocks. If market dynamics are not taken into account, macroeconomic models used by policymakers may point to wrong policy choices. Motivated by the lack of assessment of the recently launched financial reforms, deregulation, consolidations, financial innovations and joint payment systems, the paper assesses the process of monetary transmission mechanism by investigating evidence of a bank lending channel in SADC during the period 1990–2006 using data from the banking sector. Data from a panel of banks is used to identify shifts in the loan supply curve in response to changes in monetary policy using a vector autoregression (VAR) model. Although the results are mixed the paper generally reports the existence of a bank-lending channel in all SADC countries in the sample. The take-off point for monetary policy effects differs from one country to another.","2007","2023-03-14 16:13:01","2023-03-14 16:13:01","2023-03-14 16:13:01","432-468","","3","19","","","","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1467-8268.2007.00170.x","","C:\Users\Enzinger\Zotero\storage\G8FBIBPY\Lungu - 2007 - Is There a Bank Lending Channel in Southern Africa.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2VE8SVDF","journalArticle","2008","Kubo, Akihiro","Macroeconomic impact of monetary policy shocks: Evidence from recent experience in Thailand","Journal of Asian Economics","","1049-0078","10.1016/j.asieco.2007.12.013","https://www.sciencedirect.com/science/article/pii/S1049007807001686","This paper investigates the monetary transmission mechanism in Thailand, employing a VAR approach. It is found that the Bank of Thailand has leverage over the real interest rate in the short run due to inflation inertia. It is also found that the Thai monetary transmission mechanism has important international dimensions. More specifically, monetary contraction has stronger negative effects on import demand in the short run even though import prices fall.","2008-02-01","2023-03-14 16:13:25","2023-03-14 16:13:25","2023-03-14 16:13:25","83-91","","1","19","","Journal of Asian Economics","Macroeconomic impact of monetary policy shocks","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\DPRWP5MJ\Kubo - 2008 - Macroeconomic impact of monetary policy shocks Ev.pdf; C:\Users\Enzinger\Zotero\storage\B7AH5QBN\S1049007807001686.html","","","Credit channel; Monetary policy shocks; Thailand; Trade balance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26UP28VS","journalArticle","2012","Khundrakpam, Jeevan Kumar","Estimating Impacts of Monetary Policy on Aggregate Demand in India","MPRA Paper","","","","https://ideas.repec.org//p/pra/mprapa/50902.html","Using a structural VAR model on quarterly data from 2000Q1 to 2011Q1, this paper estimated the impact of monetary policy on aggregate demand in India. The overall impact on aggregate demand is then decomposed to observe the differential impact among the various components. It finds that an interest rate hike has a significant negative impact on the growth of aggregate demand. However, the maximum impact is borne by investment demand growth and imports growth. Impact on private consumption growth and exports growth are relatively far more subdued, while there is hardly any cumulative impact on government consumption growth as it increases after some marginal fall initially. Variance decomposition analysis indicates that interest rate accounts for a significant percentage of the fluctuation in the growth of all the components of aggregate demand, except government consumption. Further, interest rate channel completely dominates exchange rate channel in monetary transmission, though the latter channel has non-negligible impact on investment and imports.","2012-12","2023-03-14 16:13:50","2023-03-14 16:13:50","2023-03-14 16:13:50","","","","","","","","","","","MPRA Paper","","","en","","","","","ideas.repec.org","","Number: 50902 Publisher: University Library of Munich, Germany","","C:\Users\Enzinger\Zotero\storage\RMYTKS4N\Khundrakpam - 2012 - Estimating Impacts of Monetary Policy on Aggregate.pdf","","","aggregate demand components; impulse responses; Monetary transmission; SVAR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8J6WER4J","report","2012","Khundrakpam, Jeevan; Jain, Rajeev","Monetary Policy Transmission in India: A Peep Inside the Black Box","","","","","https://econpapers.repec.org/paper/pramprapa/50903.htm","Using SVAR models on quarterly data for 1996-97:1 to 2011-12:1, the paper examines the relative importance of various transmission channels of monetary policy to GDP growth and inflation in India. It finds that external exogenous factors prolong the impact of monetary policy transmission on GDP growth and inflation in India, while removing the problem of ‘price puzzle’. Among the various channels of transmission, interest rate channel, credit channel and asset prices channel are found to be important, while exchange rate channel is weak. A positive shock to policy rate leads to slowdown in credit growth with a lag of two quarters and subsequently impacts GDP growth and inflation negatively. The same monetary policy shock has a negative impact on asset prices from the third quarter onwards and, in turn, has a pronounced negative impact on GDP growth and inflation. Exchange rate channel is found to have an insignificant impact on GDP growth, but has non-negligible impact on inflation. Interest rate channel is found to account for about half of the total impact of monetary shocks on GDP growth and about one-third of the total impact on inflation, indicating that interest rate channel is the most important channel for monetary policy transmission in India.","2012-06","2023-03-14 16:14:26","2023-03-14 16:14:26","2023-03-14 16:14:26","","","","","","","Monetary Policy Transmission in India","","","","","University Library of Munich, Germany","","","","MPRA Paper","","","RePEc - Econpapers","","","","C:\Users\Enzinger\Zotero\storage\RPAQZZ2V\Khundrakpam und Jain - 2012 - Monetary Policy Transmission in India A Peep Insi.pdf; C:\Users\Enzinger\Zotero\storage\AM7632NI\Khundrakpam und Jain - 2012 - Monetary Policy Transmission in India A Peep Insi.pdf; C:\Users\Enzinger\Zotero\storage\8X6LNT2K\50903.html","","","Interest Rate Channel; Monetary Policy; Monetary Transmission; Structural VAR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E47ZXZEV","journalArticle","2013","He, Qing; Leung, Pak-Ho; Chong, Terence Tai-Leung","Factor-augmented VAR analysis of the monetary policy in China","China Economic Review","","1043-951X","10.1016/j.chieco.2013.03.001","https://www.sciencedirect.com/science/article/pii/S1043951X13000205","We investigate the transmission mechanism of monetary policy in China over the past decades with emphasis on the post-Asian crisis period. A factor-augmented VAR method is used to study the effectiveness of monetary policy instruments in stabilizing the Chinese economy. We find that repo rate, benchmark lending rate, and a market-based monetary stance have little impact on the Chinese economy, and are only mildly effective when the exchange rate is more market-determined. The non-market-based measures of People's Bank of China, such as growth rates of total loan and money supply, are effective in adjusting the real economy and price level. Given the slow pace of exchange rate reform, China is likely to continue employing non-market-based policies in the near future.","2013-06-01","2023-03-14 16:14:56","2023-03-14 16:14:56","2023-03-14 16:14:56","88-104","","","25","","China Economic Review","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\VWGVV9AV\He et al. - 2013 - Factor-augmented VAR analysis of the monetary poli.pdf","","","Factor model; Monetary policy; Principal components; VAR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M6E3UKDP","journalArticle","1999","Gottschalk, Jan; Moore, David","Implementing inflation targeting regimes: The case of Poland","Kiel Working Papers","","","","https://ideas.repec.org//p/zbw/ifwkwp/956.html","This paper assesses the prospects for the new Polish monetary policy strategy of inflation targeting. Regarding the general requirements for implementing an inflation targeting strategy it appears that Poland has made sufficient progress in reducing fiscal dominance and hardening budget constraints. The paper also finds that the exchange rate has played a dominant role as a policy instrument, with the linkages between the short-term interest rate and inflation remaining unclear. Given this uncertainty, modification of some details of the strategy - such as widening the target range or lengthening the target horizon - might be helpful.","1999","2023-03-14 16:16:20","2023-03-14 16:16:20","2023-03-14 16:16:20","","","","","","","Implementing inflation targeting regimes","","","","Kiel Working Papers","","","en","","","","","ideas.repec.org","","Number: 956 Publisher: Kiel Institute for the World Economy (IfW Kiel)","","C:\Users\Enzinger\Zotero\storage\PXB3ZMVJ\Gottschalk und Moore - 1999 - Implementing inflation targeting regimes The case.pdf; C:\Users\Enzinger\Zotero\storage\WB4XWD5D\956.html","","","inflation targeting; transmission mechanism in Poland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ESGESWA5","journalArticle","2006","Elbourne, Adam; de Haan, Jakob","Financial structure and monetary policy transmission in transition countries","Journal of Comparative Economics","","0147-5967","10.1016/j.jce.2005.11.004","https://www.sciencedirect.com/science/article/pii/S0147596705000880","Using the structural vector autoregressive methodology, we present estimates of monetary transmission for the new and future EU member countries in Central and Eastern Europe. Unlike most previous research we include ten transition countries. We examine to what extent monetary transmission in these countries is related to financial structure indicators, using an approach similar to that used by Cecchetti [Cecchetti, Stephen G., 1999. Legal structure, financial structure, and the monetary policy transmission mechanism. Federal Reserve Bank of New York Economic Policy Review 5 (2), 9–28] to investigate this issue for eleven old EU member countries. Unlike Cecchetti's results for the old EU member countries, we find little evidence of any link between financial structure indicators and monetary policy for these ten accession countries. Journal of Comparative Economics 34 (1) (2006) 1–23.","2006-03-01","2023-03-14 16:16:46","2023-03-14 16:16:46","2023-03-14 16:16:46","1-23","","1","34","","Journal of Comparative Economics","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\PH5MV836\Elbourne und de Haan - 2006 - Financial structure and monetary policy transmissi.pdf","","","Financial structure; Monetary transmission; Transition countries","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36N8RTVR","journalArticle","2013","Cocriş, Vasile; Nucu, Anca Elena","Interest rate channel in Romania: assessing the effectiveness transmission of monetary policy impulses to inflation and economic growth","Theoretical and Applied Economics","","","","https://ideas.repec.org//a/agr/journl/vxxy2013i2(579)p37-50.html","The purpose of our paper is to evaluate the effectiveness of monetary policy transmission mechanism in Romania, via interest rate channel. Using a Vector Error Correction Model and impulse response analysis, we study the impact of a positive monetary policy shock via short term interest rate on macroeconomic variables over the period 2003M01-2012M06. Our empirical results are in line with economic theory and we can say that we are witnessing to an improvement in the transmission effectiveness of monetary policy impulses via interest rate channel.","2013","2023-03-14 16:17:25","2023-03-14 16:17:25","2023-03-14 16:17:25","37-50","","2(579)","XX","","","Interest rate channel in Romania","","","","","","","en","","","","","ideas.repec.org","","Publisher: Asociatia Generala a Economistilor din Romania - AGER","","C:\Users\Enzinger\Zotero\storage\5DA87Y35\Cocriş und Nucu - 2013 - Interest rate channel in Romania assessing the ef.pdf","","","financial stability.; interest rate; monetary policy; Romania; vector error correction model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N2L6Q6KZ","journalArticle","2013","Cocriş, Vasile; Elena Nucu, Anca","Monetary policy and financial stability: empirical evidence from Central and Eastern European countries","Baltic Journal of Economics","","1406-099X","10.1080/1406099X.2013.10840527","https://doi.org/10.1080/1406099X.2013.10840527","The international financial and economic crisis highlights that central banks should go beyond their traditional emphasis on low inflation to adopt an explicit goal of financial stability. Our paper addresses this highly topical issue of macro-prudential framework with the focus on effectiveness of monetary policy in affecting some financial stability indicators, in the experience of several Central and Eastern European countries during 2003M01–2012M06. Using a Structural Vector Autoregressive model and impulse response function, we analyze the impact of short-term interest rates upon industrial production, loan to deposit ratio for the banking system, stock prices and exchange rate (proxy variables for financial stability). We want to test if the interest rate is conducive to financial stability. Our empirical results show that the effectiveness of the short-term interest rate in affecting selected asset prices depends on monetary policy strategy. In the case of the Czech Republic, Hungary, Poland and Romania, the interest rate instrument used for inflation targeting is conducive to financial stability. Among countries with a fixed exchange rate regime, only in Bulgaria does transmission of the foreign interest rate impulse to domestic variables promote financial stability. Additionally, our results show that in Latvia and Lithuania adjustments to the monetary policy of the European Central Bank (ECB) are not in accordance with country-specific conditions. The paper contributes to a policy debate on the design of macro-prudential polices in the aftermath of the boom-bust cycle experienced by the Central and Eastern European countries in the second half of the last decade.","2013-03-01","2023-03-14 16:17:45","2023-03-14 16:17:45","2023-03-14 16:17:45","75-98","","1","13","","","Monetary policy and financial stability","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Routledge _eprint: https://doi.org/10.1080/1406099X.2013.10840527","","C:\Users\Enzinger\Zotero\storage\L3I9C9NT\Cocriş und Elena Nucu - 2013 - Monetary policy and financial stability empirical.pdf","","","C58; CEE countries; E52; financial stability; G01; monetary policy; Structural Vector Autoregressive model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WB3WVZ9T","journalArticle","2007","Berument, Hakan","Measuring monetary policy for a small open economy: Turkey","Journal of Macroeconomics","","0164-0704","10.1016/j.jmacro.2006.02.001","https://www.sciencedirect.com/science/article/pii/S0164070407000122","This paper proposes a measure to assess the monetary policy for a highly inflationary small open economy: Turkey. The empirical evidence suggests that positive innovations in the spread between the Central Bank’s interbank interest rate and the depreciation rate of the local currency mimic the properties of the tight monetary policy. These innovations, when they are positive, decrease income and prices, and appreciate the local currency. For prices and the exchange rate, the effects are permanent; but for income the effect is transitory.","2007-06-01","2023-03-14 16:18:04","2023-03-14 16:18:04","2023-03-14 16:18:04","411-430","","2","29","","Journal of Macroeconomics","Measuring monetary policy for a small open economy","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\U5YV6XV2\Berument - 2007 - Measuring monetary policy for a small open economy.pdf","","","Interest rate spreads; Monetary Policy; Small open economy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KX6LUDKV","journalArticle","2005","Agha, Asif Idrees; Ahmed, Noor; Mubarik, Yasir Ali; Shah, Hastam","Transmission Mechanism of Monetary Policy in Pakistan","SBP Research Bulletin","","","","https://ideas.repec.org//a/sbp/journl/01.html","This paper uses vector autoregressions to examine the monetary transmission mechanism in Pakistan. The results indicate that monetary tightening leads first to a fall in domestic demand, primarily investment demand financed by bank lending, which translates into a gradual reduction in price pressures that eventually reduces the overall price level with a significant lag. In addition to the traditional interest rate channel, the results point to a transmission mechanism in which banks play an important role. We have also found an active asset price channel. The exchange rate channel has been less significant by comparison.","2005","2023-03-14 16:18:32","2023-03-14 16:18:32","2023-03-14 16:18:32","1-23","","","1","","","","","","","","","","en","","","","","ideas.repec.org","","Publisher: State Bank of Pakistan, Research Department","","C:\Users\Enzinger\Zotero\storage\MFKC4ISM\Agha et al. - 2005 - Transmission Mechanism of Monetary Policy in Pakis.pdf","","","Mechanism; Monetary Policy; Transmission","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S8TRU93L","journalArticle","2010","Aleem, Abdul","Transmission mechanism of monetary policy in India","Journal of Asian Economics","","1049-0078","10.1016/j.asieco.2009.10.001","https://www.sciencedirect.com/science/article/pii/S1049007809000967","This paper examines the transmission mechanism of monetary policy in India. Considering the external constraints on monetary policy, it estimates a series of vector autoregression models to examine the effects of an unanticipated monetary policy tightening on the real sector. The empirical results suggest that the lending rate initially increases in response to a monetary tightening. Banks play an important role in the transmission of monetary policy shocks to the real sector.","2010-04-01","2023-03-14 16:19:24","2023-03-14 16:19:24","2023-03-14 16:19:24","186-197","","2","21","","Journal of Asian Economics","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\JWCWWBZA\Aleem - 2010 - Transmission mechanism of monetary policy in India.pdf","","","Bank lending; India; Monetary transmission mechanism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
